rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
236,out,1,111,84,6.136,1369,pending,psychoanalytic_psychology_high_frequency_recon,,out,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
237,supervision,1,110,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,supervision,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
238,levels,1,109,65,4.748,1369,pending,psychoanalytic_psychology_high_frequency_recon,,levels,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
239,interventions,1,109,67,4.894,1369,pending,psychoanalytic_psychology_high_frequency_recon,,interventions,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
240,drive,1,109,82,5.99,1369,pending,psychoanalytic_psychology_high_frequency_recon,,drive,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
241,others,1,108,94,6.866,1369,pending,psychoanalytic_psychology_high_frequency_recon,,others,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
242,illustrate,1,108,107,7.816,1369,pending,psychoanalytic_psychology_high_frequency_recon,,illustrate,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
243,after,1,108,89,6.501,1369,pending,psychoanalytic_psychology_high_frequency_recon,,after,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
244,california,1,108,56,4.091,1369,pending,psychoanalytic_psychology_high_frequency_recon,,california,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
245,support,1,107,91,6.647,1369,pending,psychoanalytic_psychology_high_frequency_recon,,support,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
246,interaction,1,107,71,5.186,1369,pending,psychoanalytic_psychology_high_frequency_recon,,interaction,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
247,importance,1,107,96,7.012,1369,pending,psychoanalytic_psychology_high_frequency_recon,,importance,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
248,reflective,1,107,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,reflective,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
249,college,1,107,71,5.186,1369,pending,psychoanalytic_psychology_high_frequency_recon,,college,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
250,differences,1,106,78,5.698,1369,pending,psychoanalytic_psychology_high_frequency_recon,,differences,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
1,new york,2,534,300,21.914,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
2,object relations,2,224,96,7.012,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,object relations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
3,gmail com,2,175,171,12.491,1369,pending,psychoanalytic_psychology_high_frequency_recon,,gmail com,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
4,psychoanalytic theory,2,165,111,8.108,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic theory,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
5,relationship between,2,152,77,5.625,1369,pending,psychoanalytic_psychology_high_frequency_recon,,relationship between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
6,e-mail notification,2,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,e-mail notification,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
7,notification latest,2,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,notification latest,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
8,latest online,2,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,latest online,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
9,york e-mail,2,132,131,9.569,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
10,united states,2,131,90,6.574,1369,pending,psychoanalytic_psychology_high_frequency_recon,,united states,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
11,orcid org,2,129,79,5.771,1369,pending,psychoanalytic_psychology_high_frequency_recon,,orcid org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
12,https orcid,2,124,74,5.405,1369,pending,psychoanalytic_psychology_high_frequency_recon,,https orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
13,personality disorder,2,117,47,3.433,1369,pending,psychoanalytic_psychology_high_frequency_recon,,personality disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
14,adelphi university,2,107,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,adelphi university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
15,psychoanalytic psychotherapy,2,102,52,3.798,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic psychotherapy,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
16,professional psychology,2,100,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,professional psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
17,school professional,2,89,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,school professional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
18,san francisco,2,87,39,2.849,1369,pending,psychoanalytic_psychology_high_frequency_recon,,san francisco,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
19,university new,2,84,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,,university new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
20,mental health,2,80,58,4.237,1369,pending,psychoanalytic_psychology_high_frequency_recon,,mental health,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
21,adult attachment,2,78,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,adult attachment,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
22,alliant international,2,78,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,alliant international,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
23,borderline personality,2,77,34,2.484,1369,pending,psychoanalytic_psychology_high_frequency_recon,,borderline personality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
24,reflective functioning,2,77,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,reflective functioning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
25,psychoanalytic treatment,2,74,52,3.798,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,psychoanalytic treatment,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
26,self psychology,2,70,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism,self psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
27,private practice,2,69,65,4.748,1369,pending,psychoanalytic_psychology_high_frequency_recon,,private practice,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
28,personality organization,2,68,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,,personality organization,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
29,analytic process,2,68,38,2.776,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,analytic process,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
30,attachment style,2,68,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,attachment style,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
31,states email,2,68,66,4.821,1369,pending,psychoanalytic_psychology_high_frequency_recon,,states email,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
32,personality disorders,2,67,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,personality disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
33,york new,2,64,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
34,psychoanalysis runninghead,2,62,62,4.529,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalysis runninghead,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
35,city university,2,61,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,city university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
36,robert bornstein,2,59,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,,robert bornstein,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
37,clinical practice,2,59,43,3.141,1369,pending,psychoanalytic_psychology_high_frequency_recon,,clinical practice,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
38,sidney blatt,2,59,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sidney blatt,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
39,psychodynamic psychotherapy,2,59,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychodynamic psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
40,apa org,2,59,57,4.164,1369,pending,psychoanalytic_psychology_high_frequency_recon,,apa org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
41,psychoanalytic process,2,58,30,2.191,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,psychoanalytic process,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
42,independent practice,2,57,55,4.018,1369,pending,psychoanalytic_psychology_high_frequency_recon,,independent practice,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
43,apa journal,2,57,57,4.164,1369,pending,psychoanalytic_psychology_high_frequency_recon,,apa journal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
44,frank summers,2,55,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,frank summers,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
45,therapeutic process,2,55,38,2.776,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,therapeutic process,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
46,aol com,2,55,55,4.018,1369,pending,psychoanalytic_psychology_high_frequency_recon,,aol com,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
47,available online,2,54,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,,available online,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
48,now available,2,54,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,,now available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
49,therapeutic relationship,2,53,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,therapeutic relationship,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
50,projective identification,2,53,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,projective identification,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
51,attachment theory,2,53,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,attachment theory,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
52,state university,2,52,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,state university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
53,york city,2,52,41,2.995,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york city,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
54,therapeutic action,2,52,29,2.118,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,therapeutic action,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
55,become available,2,52,52,3.798,1369,pending,psychoanalytic_psychology_high_frequency_recon,,become available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
56,online e-mail,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
57,online runninghead,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online runninghead,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
58,runninghead e-mail,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,runninghead e-mail,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
59,online like,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online like,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
60,like know,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,like know,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
61,know next,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,know next,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
62,next favorite,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,next favorite,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
63,favorite apa,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,favorite apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
64,journal available,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,journal available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
65,online service,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online service,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
66,service now,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,service now,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
67,available sign,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,available sign,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
68,interest become,2,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,interest become,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
69,defense mechanisms,2,49,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,defense mechanisms,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
70,notified e-mail,2,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,,notified e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
71,e-mail interest,2,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,,e-mail interest,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
72,phd abpp,2,47,45,3.287,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd abpp,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
73,covid pandemic,2,47,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,covid pandemic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
74,psychoanalytic psychology,2,46,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
75,therapeutic alliance,2,46,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,therapeutic alliance,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
76,chicago school,2,46,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,chicago school,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
77,diagnostic manual,2,46,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,diagnostic manual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
78,contemporary psychoanalytic,2,45,29,2.118,1369,pending,psychoanalytic_psychology_high_frequency_recon,,contemporary psychoanalytic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
79,street new,2,45,44,3.214,1369,pending,psychoanalytic_psychology_high_frequency_recon,,street new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
80,selfobject needs,2,45,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism,selfobject needs,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
81,vittorio lingiardi,2,45,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,vittorio lingiardi,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
82,phd robert,2,44,37,2.703,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd robert,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
83,york university,2,44,35,2.557,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
84,long island,2,44,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,long island,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
85,psychodynamic diagnostic,2,44,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychodynamic diagnostic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
86,sexual boundary,2,44,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality,sexual boundary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
87,clinical psychology,2,42,38,2.776,1369,pending,psychoanalytic_psychology_high_frequency_recon,,clinical psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
88,boundary violations,2,42,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,boundary violations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
89,frank lachmann,2,41,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,frank lachmann,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
90,patient therapist,2,41,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,patient therapist,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
91,psychotherapy research,2,41,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychotherapy research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
92,infant research,2,41,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,infant research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
93,israel e-mail,2,41,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,,israel e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
94,york united,2,41,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york united,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
95,psychoanalytic supervision,2,40,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic supervision,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
96,street suite,2,40,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,,street suite,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
97,suite new,2,40,40,2.922,1369,pending,psychoanalytic_psychology_high_frequency_recon,,suite new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
98,francesco gazzillo,2,40,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,francesco gazzillo,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
99,object representations,2,39,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,object representations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
100,relationships between,2,39,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,relationships between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
101,los angeles,2,39,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,,los angeles,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
102,affect regulation,2,39,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,affect_trauma_regulation,affect regulation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
103,clinical implications,2,38,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,clinical implications,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
104,robert stolorow,2,38,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,robert stolorow,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
105,psychoanalytic theories,2,38,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic theories,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
106,sexual abuse,2,38,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality,sexual abuse,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
107,carlo strenger,2,38,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,carlo strenger,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
108,pratyusha tummala-narra,2,38,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,,pratyusha tummala-narra,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
109,elliot jurist,2,38,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,elliot jurist,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
110,transference countertransference,2,37,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,transference_countertransference,transference countertransference,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
111,department psychology,2,37,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,,department psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
112,graduate institute,2,37,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,,graduate institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
113,west street,2,37,36,2.63,1369,pending,psychoanalytic_psychology_high_frequency_recon,,west street,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
114,pacifica graduate,2,37,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,pacifica graduate,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
115,young adults,2,36,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,young adults,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
116,psychoanalytic institute,2,36,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
117,morris eagle,2,35,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,morris eagle,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
