rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family
106,psychoanalytic training research,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
107,york university postdoctoral,3,15,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
108,university postdoctoral program,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
109,postdoctoral program psychotherapy,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
110,central park west,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
111,floor new york,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
112,adult attachment interview,3,15,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
113,degli apuli rome,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
114,apuli rome italy,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,
115,phd frank lachmann,3,14,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
116,borderline personality organization,3,14,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
117,frank summers phd,3,14,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,
118,phd robert bornstein,3,14,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
119,international universities press,3,14,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
120,san francisco california,3,14,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
121,social cognition object,3,14,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations
122,interested reviewing manuscripts,3,14,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
123,new york freudian,3,13,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
124,york freudian society,3,13,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
125,adult attachment style,3,13,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
126,cognition object relations,3,13,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations
127,edu https orcid,3,13,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,
128,robert stolorow phd,3,12,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
129,thematic apperception test,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
130,apartment new york,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
131,childhood sexual abuse,3,12,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality
132,personality disorder runninghead,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
133,east street new,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
134,avenue suite new,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
135,aviv israel e-mail,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
136,chestnut hill e-mail,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
137,commonwealth avenue chestnut,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
138,avenue chestnut hill,3,12,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,
139,victims violent crime,3,12,3,0.219,1369,pending,psychoanalytic_psychology_high_frequency_recon,
140,fielding graduate university,3,12,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
141,relationship between attachment,3,12,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
142,transference-focused psychotherapy tfp,3,12,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,transference_countertransference
143,frank lachmann phd,3,11,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
144,bornstein phd robert,3,11,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
145,clinical professor psychology,3,11,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
146,center mental health,3,11,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
147,psychoanalysis new york,3,11,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
148,level personality organization,3,11,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
149,between patient analyst,3,11,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,
150,pratyusha tummala-narra phd,3,11,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
151,long-term psychodynamic psychotherapy,3,11,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
152,treatment personality disorders,3,11,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
153,alan sugarman phd,3,10,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
154,attachment theory research,3,10,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
155,narcissistic personality disorder,3,10,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
156,beatrice beebe phd,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
157,harvard medical school,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
158,institute psychoanalytic training,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
159,language development self,3,10,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
160,psychotherapy research group,3,10,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
161,ferkauf graduate school,3,10,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
162,international psychoanalytic association,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
163,self object representations,3,10,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations
164,dunantlaan ghent belgium,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
165,suite chicago e-mail,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
166,shedler-westen assessment procedure,3,10,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
167,tel aviv israel,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
168,published online first,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
169,control-mastery theory francesco,3,10,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
170,theory francesco gazzillo,3,10,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
171,orcid org email,3,10,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,
172,nancy mcwilliams phd,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
173,ann arbor michigan,3,9,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
174,diana diamond phd,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
175,research clinical practice,3,9,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
176,blatt phd sidney,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
177,also private practice,3,9,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
178,program clinical psychology,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
179,east street suite,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
180,clinical professor psychiatry,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
181,independent practice new,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
182,institute psychoanalytic subjectivity,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
183,psychoanalytic subjectivity new,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
184,subjectivity new york,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
185,los angeles california,3,9,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
186,clinical vignettes illustrate,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
187,marilyn charles phd,3,9,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
188,donna orange phd,3,9,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
189,orange phd psyd,3,9,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
190,therapeutic action psychoanalysis,3,9,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
191,park west new,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
192,west new york,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
193,phd pratyusha tummala-narra,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
194,stijn vanheule phd,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
195,stress disorder ptsd,3,9,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
196,ramat gan israel,3,9,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
197,between attachment style,3,9,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
198,garden city e-mail,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
199,phd peter fonagy,3,9,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
200,azusa pacific university,3,9,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
201,personality disorder bpd,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
202,intimate partner violence,3,9,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
203,com new york,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
204,italy e-mail francesco,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
205,e-mail francesco gazzillo,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
206,francesco gazzillo uniroma,3,9,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,
207,borderline schizophrenic patients,3,8,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
208,phd alan sugarman,3,8,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
209,riverside drive new,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
210,drive new york,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
211,lachmann phd frank,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
212,doris silverman phd,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
213,phd frank summers,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
214,psychoanalytic theory therapy,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process
215,phd steven tuber,3,8,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
216,phd diana diamond,3,8,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
217,city new york,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
218,morris eagle phd,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
219,child sexual abuse,3,8,3,0.219,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
220,center psychoanalytic training,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
221,danielle knafo phd,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
222,new school social,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,culture_social_ethics
223,school social research,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,culture_social_ethics
224,american psychoanalytic association,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
225,william alanson white,3,8,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
226,postdoctoral program psychoanalysis,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
227,university school medicine,3,8,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
228,diagnosed borderline personality,3,8,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
229,manhattan institute psychoanalysis,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
230,college city university,3,8,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
231,three principles salience,3,8,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
232,dynamic systems theory,3,8,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,
233,sexually abused children,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
234,toronto ontario canada,3,8,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,
235,ontario canada e-mail,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
236,tummala-narra phd pratyusha,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
237,san francisco e-mail,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
238,london united kingdom,3,8,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,
239,kohut's self psychology,3,8,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism
240,mental disorders dsm,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
241,attachment interview aai,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
242,jeremy safran phd,3,8,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,
243,university san francisco,3,8,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
244,university brooklyn campus,3,8,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,
245,publication ofp records,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
246,short-term long-term psychodynamic,3,8,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
247,rutgers university gsapp,3,8,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,
248,adult attachment styles,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment
249,university detroit mercy,3,8,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,
250,honor sheldon bach,3,8,3,0.219,1369,pending,psychoanalytic_psychology_high_frequency_recon,
