rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base
179,control-mastery theory,2,27,9,0.657,1369
180,relational theory,2,27,11,0.804,1369
181,wright institute,2,27,4,0.292,1369
182,sign https,2,27,27,1.972,1369
183,https apa,2,27,27,1.972,1369
184,org portal,2,27,27,1.972,1369
185,portal alerts,2,27,27,1.972,1369
186,alerts notified,2,27,27,1.972,1369
187,psychological association,2,26,23,1.68,1369
188,psychotherapy psychoanalysis,2,26,26,1.899,1369
189,thinking about,2,26,22,1.607,1369
190,training supervising,2,26,24,1.753,1369
191,supervising analyst,2,26,24,1.753,1369
192,practice new,2,26,25,1.826,1369
193,potential space,2,26,8,0.584,1369
194,psychological testing,2,26,10,0.73,1369
195,university san,2,26,4,0.292,1369
196,personality functioning,2,26,8,0.584,1369
197,runninghead psychoanalytic,2,25,25,1.826,1369
198,construct validity,2,25,14,1.023,1369
199,clinical vignettes,2,25,24,1.753,1369
200,relation between,2,25,18,1.315,1369
201,medical center,2,25,17,1.242,1369
202,analyst patient,2,25,20,1.461,1369
203,associate professor,2,25,23,1.68,1369
204,children adolescents,2,25,14,1.023,1369
205,university brooklyn,2,25,5,0.365,1369
206,psychodynamic treatment,2,25,14,1.023,1369
207,african american,2,25,13,0.95,1369
208,roy schafer,2,25,7,0.511,1369
209,jon mills,2,25,7,0.511,1369
210,stijn vanheule,2,25,10,0.73,1369
211,california institute,2,25,5,0.365,1369
212,institute integral,2,25,5,0.365,1369
213,attitudes toward,2,24,10,0.73,1369
214,phd frank,2,24,18,1.315,1369
215,analytic treatment,2,24,15,1.096,1369
216,psychoanalytic technique,2,24,15,1.096,1369
217,clinical work,2,24,19,1.388,1369
218,east street,2,24,24,1.753,1369
219,institute psychoanalysis,2,24,24,1.753,1369
220,wilma bucci,2,24,7,0.511,1369
221,analytic work,2,24,19,1.388,1369
222,paul wachtel,2,24,5,0.365,1369
223,self object,2,23,14,1.023,1369
224,distinction between,2,23,18,1.315,1369
225,american psychological,2,23,20,1.461,1369
226,columbia university,2,23,17,1.242,1369
227,doctoral dissertations,2,23,9,0.657,1369
228,contemporary psychoanalysis,2,23,20,1.461,1369
229,graduate school,2,23,11,0.804,1369
230,ryan lamothe,2,23,7,0.511,1369
231,phd psyd,2,23,21,1.534,1369
232,psychodynamic doctoral,2,23,9,0.657,1369
233,sign http,2,23,23,1.68,1369
234,http notify,2,23,23,1.68,1369
235,notify apa,2,23,23,1.68,1369
236,org notified,2,23,23,1.68,1369
237,sheldon bach,2,23,8,0.584,1369
238,differences between,2,22,22,1.607,1369
239,theory research,2,22,17,1.242,1369
240,psychoanalytic practice,2,22,21,1.534,1369
241,early childhood,2,22,13,0.95,1369
242,training analysis,2,22,4,0.292,1369
243,associations between,2,22,13,0.95,1369
244,association between,2,22,14,1.023,1369
