rank_within_group,journal_key,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
23,psychoanalytic_psychology,assessment,terms_unigram,1369,10795,84,196,6.1359,1.8157,4.3202,3.3887,19.193187,assessment,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,assessment,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
24,psychoanalytic_psychology,associated,terms_unigram,1369,10795,117,505,8.5464,4.6781,3.8683,1.8317,18.454404,associated,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,associated,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
25,psychoanalytic_psychology,disorders,terms_unigram,1369,10795,103,394,7.5237,3.6498,3.8739,2.0675,17.991916,disorders,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,disorders,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
26,psychoanalytic_psychology,functioning,terms_unigram,1369,10795,131,650,9.569,6.0213,3.5477,1.593,17.322825,functioning,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,functioning,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
27,psychoanalytic_psychology,psychopathology,terms_unigram,1369,10795,94,336,6.8663,3.1126,3.7538,2.213,17.094223,psychopathology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychopathology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
28,psychoanalytic_psychology,relationships,terms_unigram,1369,10795,132,674,9.6421,6.2436,3.3984,1.548,16.619574,relationships,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,relationships,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
29,psychoanalytic_psychology,independent,terms_unigram,1369,10795,79,221,5.7706,2.0472,3.7234,2.8284,16.316,independent,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,independent,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
30,psychoanalytic_psychology,orcid,terms_unigram,1369,10795,79,225,5.7706,2.0843,3.6863,2.7782,16.153628,orcid,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,orcid,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
32,psychoanalytic_psychology,participants,terms_unigram,1369,10795,75,202,5.4785,1.8712,3.6072,2.9381,15.621885,participants,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,participants,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
33,psychoanalytic_psychology,scale,terms_unigram,1369,10795,61,73,4.4558,0.6762,3.7796,6.5937,15.598786,scale,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,scale,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
35,psychoanalytic_psychology,interests,terms_unigram,1369,10795,69,152,5.0402,1.4081,3.6321,3.5913,15.431028,interests,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,interests,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
36,psychoanalytic_psychology,measures,terms_unigram,1369,10795,68,146,4.9671,1.3525,3.6147,3.6846,15.304819,measures,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,measures,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
37,psychoanalytic_psychology,states,terms_unigram,1369,10795,157,914,11.4682,8.4669,3.0013,1.3572,15.19458,states,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,states,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
38,psychoanalytic_psychology,latest,terms_unigram,1369,10795,57,52,4.1636,0.4817,3.6819,8.6308,14.950221,latest,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,latest,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
39,psychoanalytic_psychology,diagnostic,terms_unigram,1369,10795,63,111,4.6019,1.0283,3.5736,4.4879,14.862373,diagnostic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,diagnostic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
40,psychoanalytic_psychology,notified,terms_unigram,1369,10795,50,0,3.6523,0.0,3.6523,795.9095,14.36021,notified,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,notified,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
41,psychoanalytic_psychology,notification,terms_unigram,1369,10795,50,1,3.6523,0.0093,3.643,265.3032,14.323788,notification,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,notification,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
42,psychoanalytic_psychology,relational,terms_unigram,1369,10795,133,745,9.7151,6.9013,2.8138,1.4112,13.781431,relational,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,relational,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
43,psychoanalytic_psychology,favorite,terms_unigram,1369,10795,50,16,3.6523,0.1482,3.5041,24.1185,13.777448,favorite,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,favorite,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
45,psychoanalytic_psychology,significantly,terms_unigram,1369,10795,62,147,4.5289,1.3617,3.1671,3.3391,13.12177,significantly,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,significantly,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
46,psychoanalytic_psychology,test,terms_unigram,1369,10795,60,130,4.3828,1.2043,3.1785,3.6533,13.066412,test,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,test,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
48,psychoanalytic_psychology,sign,terms_unigram,1369,10795,53,68,3.8714,0.6299,3.2415,6.1547,12.930363,sign,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,sign,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
49,psychoanalytic_psychology,support,terms_unigram,1369,10795,91,409,6.6472,3.7888,2.8584,1.7608,12.925065,support,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,support,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
50,psychoanalytic_psychology,adult,terms_unigram,1369,10795,116,623,8.4733,5.7712,2.7021,1.4724,12.868098,adult,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,adult,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
51,psychoanalytic_psychology,interventions,terms_unigram,1369,10795,67,216,4.8941,2.0009,2.8932,2.4569,12.207698,interventions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,interventions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
52,psychoanalytic_psychology,available,terms_unigram,1369,10795,82,350,5.9898,3.2422,2.7475,1.8548,12.140905,available,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,available,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
53,psychoanalytic_psychology,construct,terms_unigram,1369,10795,56,119,4.0906,1.1024,2.9882,3.7258,12.081506,construct,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,construct,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
54,psychoanalytic_psychology,behaviors,terms_unigram,1369,10795,49,53,3.5793,0.491,3.0883,7.2911,12.081449,behaviors,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,behaviors,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
55,psychoanalytic_psychology,affect,terms_unigram,1369,10795,100,507,7.3046,4.6966,2.608,1.5605,12.036156,affect,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,affect,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
56,psychoanalytic_psychology,potential,terms_unigram,1369,10795,94,456,6.8663,4.2242,2.6421,1.6313,12.032016,potential,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,potential,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
57,psychoanalytic_psychology,abpp,terms_unigram,1369,10795,50,65,3.6523,0.6021,3.0502,6.0756,11.992738,abpp,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,abpp,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
60,psychoanalytic_psychology,defense,terms_unigram,1369,10795,69,258,5.0402,2.39,2.6502,2.1187,11.259277,defense,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,defense,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
62,psychoanalytic_psychology,rorschach,terms_unigram,1369,10795,42,18,3.0679,0.1667,2.9012,18.1034,10.911952,rorschach,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,rorschach,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
64,psychoanalytic_psychology,therapist's,terms_unigram,1369,10795,50,104,3.6523,0.9634,2.6889,3.8082,10.572254,therapist's,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,therapist's,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
65,psychoanalytic_psychology,representations,terms_unigram,1369,10795,72,305,5.2593,2.8254,2.4339,1.8701,10.442683,representations,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,representations,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
66,psychoanalytic_psychology,sent,terms_unigram,1369,10795,52,128,3.7984,1.1857,2.6127,3.2196,10.373018,sent,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,sent,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
67,psychoanalytic_psychology,integration,terms_unigram,1369,10795,83,404,6.0628,3.7425,2.3203,1.6267,10.281029,integration,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,integration,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
70,psychoanalytic_psychology,illustrate,terms_unigram,1369,10795,107,612,7.8159,5.6693,2.1466,1.3831,10.050816,illustrate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,illustrate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
71,psychoanalytic_psychology,variables,terms_unigram,1369,10795,45,72,3.2871,0.667,2.6201,4.9456,10.031406,variables,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,variables,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
72,psychoanalytic_psychology,impact,terms_unigram,1369,10795,102,577,7.4507,5.3451,2.1056,1.3987,9.759009,impact,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,impact,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
73,psychoanalytic_psychology,measure,terms_unigram,1369,10795,52,145,3.7984,1.3432,2.4552,2.8434,9.747775,measure,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,measure,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
74,psychoanalytic_psychology,regulation,terms_unigram,1369,10795,49,118,3.5793,1.0931,2.4862,3.2918,9.725901,regulation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,regulation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
76,psychoanalytic_psychology,completed,terms_unigram,1369,10795,49,122,3.5793,1.1302,2.4491,3.1843,9.580944,completed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,completed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
80,psychoanalytic_psychology,assessed,terms_unigram,1369,10795,41,57,2.9949,0.528,2.4669,5.6875,9.220325,assessed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,assessed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
81,psychoanalytic_psychology,italy,terms_unigram,1369,10795,58,214,4.2367,1.9824,2.2543,2.1492,9.19187,italy,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,italy,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
82,psychoanalytic_psychology,specifically,terms_unigram,1369,10795,71,330,5.1863,3.057,2.1293,1.7048,9.10629,specifically,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,specifically,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
84,psychoanalytic_psychology,oriented,terms_unigram,1369,10795,45,99,3.2871,0.9171,2.37,3.6036,9.073802,oriented,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,oriented,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
86,psychoanalytic_psychology,higher,terms_unigram,1369,10795,47,119,3.4332,1.1024,2.3308,3.1323,9.022998,higher,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,higher,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
87,psychoanalytic_psychology,alliance,terms_unigram,1369,10795,50,150,3.6523,1.3895,2.2628,2.6442,8.896812,alliance,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,alliance,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
88,psychoanalytic_psychology,cognitive,terms_unigram,1369,10795,63,272,4.6019,2.5197,2.0822,1.8363,8.659685,cognitive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,cognitive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
89,psychoanalytic_psychology,style,terms_unigram,1369,10795,52,175,3.7984,1.6211,2.1773,2.3574,8.644406,style,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,style,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
91,psychoanalytic_psychology,patterns,terms_unigram,1369,10795,62,276,4.5289,2.5567,1.9721,1.7813,8.170734,patterns,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,patterns,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
92,psychoanalytic_psychology,manual,terms_unigram,1369,10795,35,30,2.5566,0.2779,2.2787,9.1721,8.16578,manual,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,manual,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
93,psychoanalytic_psychology,reprints,terms_unigram,1369,10795,32,2,2.3375,0.0185,2.3189,102.4438,8.108211,reprints,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,reprints,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
94,psychoanalytic_psychology,validity,terms_unigram,1369,10795,45,130,3.2871,1.2043,2.0828,2.7475,7.974331,validity,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,validity,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
95,psychoanalytic_psychology,suggest,terms_unigram,1369,10795,86,487,6.282,4.5113,1.7706,1.3982,7.907381,suggest,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,suggest,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
97,psychoanalytic_psychology,msc,terms_unigram,1369,10795,31,1,2.2644,0.0093,2.2552,165.4861,7.8158,msc,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,msc,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
98,psychoanalytic_psychology,borderline,terms_unigram,1369,10795,62,286,4.5289,2.6494,1.8795,1.7191,7.786933,borderline,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,borderline,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
99,psychoanalytic_psychology,psychoanalytically,terms_unigram,1369,10795,48,164,3.5062,1.5192,1.987,2.3234,7.732997,psychoanalytically,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychoanalytically,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
100,psychoanalytic_psychology,requests,terms_unigram,1369,10795,32,16,2.3375,0.1482,2.1893,15.5218,7.65475,requests,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,requests,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
1,psychoanalytic_psychotherapy,health,terms_unigram,870,11294,191,483,21.954,4.2766,17.6774,5.1362,92.938932,health,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,health,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
2,psychoanalytic_psychotherapy,nhs,terms_unigram,870,11294,140,25,16.092,0.2214,15.8706,71.4503,78.539777,nhs,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,nhs,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
3,psychoanalytic_psychotherapy,psychodynamic,terms_unigram,870,11294,134,353,15.4023,3.1256,12.2767,4.934,60.22081,psychodynamic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychodynamic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
4,psychoanalytic_psychotherapy,service,terms_unigram,870,11294,124,279,14.2529,2.4703,11.7825,5.7764,56.889777,service,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,service,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
5,psychoanalytic_psychotherapy,care,terms_unigram,870,11294,114,263,13.1034,2.3287,10.7748,5.635,51.125591,care,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,care,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
6,psychoanalytic_psychotherapy,mental,terms_unigram,870,11294,181,1428,20.8046,12.6439,8.1607,1.6476,42.468421,mental,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,mental,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
7,psychoanalytic_psychotherapy,therapeutic,terms_unigram,870,11294,177,1379,20.3448,12.21,8.1348,1.6686,42.152796,therapeutic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,therapeutic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
8,psychoanalytic_psychotherapy,services,terms_unigram,870,11294,84,87,9.6552,0.7703,8.8849,12.5232,39.472298,services,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,services,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
10,psychoanalytic_psychotherapy,staff,terms_unigram,870,11294,77,78,8.8506,0.6906,8.1599,12.8027,35.550494,staff,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,staff,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
12,psychoanalytic_psychotherapy,disorder,terms_unigram,870,11294,88,345,10.1149,3.0547,7.0602,3.3217,31.690775,disorder,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,disorder,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
13,psychoanalytic_psychotherapy,psychiatric,terms_unigram,870,11294,84,324,9.6552,2.8688,6.7864,3.3768,30.149575,psychiatric,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychiatric,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
14,psychoanalytic_psychotherapy,psychotherapists,terms_unigram,870,11294,67,87,7.7011,0.7703,6.9308,10.0038,29.244686,psychotherapists,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychotherapists,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
15,psychoanalytic_psychotherapy,difficulties,terms_unigram,870,11294,96,536,11.0345,4.7459,6.2886,2.3325,28.768527,difficulties,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,difficulties,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
16,psychoanalytic_psychotherapy,setting,terms_unigram,870,11294,88,431,10.1149,3.8162,6.2988,2.6597,28.27283,setting,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,setting,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
18,psychoanalytic_psychotherapy,public,terms_unigram,870,11294,74,248,8.5057,2.1959,6.3099,3.8877,27.242879,public,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,public,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
19,psychoanalytic_psychotherapy,disorders,terms_unigram,870,11294,78,419,8.9655,3.7099,5.2556,2.4266,22.963995,disorders,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,disorders,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
20,psychoanalytic_psychotherapy,routledge,terms_unigram,870,11294,58,138,6.6667,1.2219,5.4448,5.4774,22.20129,routledge,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,routledge,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
22,psychoanalytic_psychotherapy,psychotherapist,terms_unigram,870,11294,53,88,6.092,0.7792,5.3128,7.8393,21.192592,psychotherapist,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychotherapist,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
23,psychoanalytic_psychotherapy,tavistock,terms_unigram,870,11294,49,57,5.6322,0.5047,5.1275,11.1636,20.058863,tavistock,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,tavistock,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
24,psychoanalytic_psychotherapy,national,terms_unigram,870,11294,61,256,7.0115,2.2667,4.7448,3.1093,19.582444,national,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,national,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
25,psychoanalytic_psychotherapy,explore,terms_unigram,870,11294,71,407,8.1609,3.6037,4.5572,2.2753,19.489778,explore,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,explore,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
26,psychoanalytic_psychotherapy,people,terms_unigram,870,11294,95,769,10.9195,6.8089,4.1106,1.6094,18.762279,people,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,people,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
27,psychoanalytic_psychotherapy,psychotic,terms_unigram,870,11294,68,383,7.8161,3.3912,4.4249,2.3163,18.735544,psychotic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychotic,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
28,psychoanalytic_psychotherapy,settings,terms_unigram,870,11294,48,95,5.5172,0.8412,4.6761,6.5858,18.198489,settings,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,settings,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
29,psychoanalytic_psychotherapy,supervision,terms_unigram,870,11294,54,189,6.2069,1.6735,4.5334,3.7295,18.167011,supervision,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,supervision,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
30,psychoanalytic_psychotherapy,help,terms_unigram,870,11294,88,689,10.1149,6.1006,4.0144,1.6645,18.018994,help,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,help,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
31,psychoanalytic_psychotherapy,practitioners,terms_unigram,870,11294,45,82,5.1724,0.726,4.4464,7.152,17.023535,practitioners,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,practitioners,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
32,psychoanalytic_psychotherapy,management,terms_unigram,870,11294,45,95,5.1724,0.8412,4.3313,6.1784,16.582838,management,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,management,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
34,psychoanalytic_psychotherapy,assessment,terms_unigram,870,11294,53,227,6.092,2.0099,4.082,3.0496,16.283181,assessment,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,assessment,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
35,psychoanalytic_psychotherapy,depression,terms_unigram,870,11294,58,307,6.6667,2.7183,3.9484,2.4671,16.099786,depression,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,depression,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
38,psychoanalytic_psychotherapy,psychological,terms_unigram,870,11294,123,1237,14.1379,10.9527,3.1852,1.2942,15.353622,psychological,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,psychological,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
40,psychoanalytic_psychotherapy,learning,terms_unigram,870,11294,53,258,6.092,2.2844,3.8076,2.6839,15.188277,learning,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,learning,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
41,psychoanalytic_psychotherapy,thinking,terms_unigram,870,11294,111,1086,12.7586,9.6157,3.1429,1.3308,14.829749,thinking,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,thinking,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
42,psychoanalytic_psychotherapy,outcome,terms_unigram,870,11294,58,347,6.6667,3.0724,3.5942,2.1831,14.655643,outcome,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,outcome,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
44,psychoanalytic_psychotherapy,evidence-based,terms_unigram,870,11294,37,29,4.2529,0.2568,3.9961,16.4846,14.536158,evidence-based,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,evidence-based,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
45,psychoanalytic_psychotherapy,provide,terms_unigram,870,11294,71,541,8.1609,4.7902,3.3708,1.7123,14.415639,provide,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,provide,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
46,psychoanalytic_psychotherapy,intervention,terms_unigram,870,11294,44,145,5.0575,1.2839,3.7736,3.9661,14.364836,intervention,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,intervention,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
47,psychoanalytic_psychotherapy,personality,terms_unigram,870,11294,99,933,11.3793,8.261,3.1183,1.3822,14.360241,personality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,personality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
48,psychoanalytic_psychotherapy,emotional,terms_unigram,870,11294,97,910,11.1494,8.0574,3.092,1.3886,14.176947,emotional,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,emotional,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
51,psychoanalytic_psychotherapy,risk,terms_unigram,870,11294,46,184,5.2874,1.6292,3.6582,3.2683,14.084505,risk,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,risk,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
52,psychoanalytic_psychotherapy,symptoms,terms_unigram,870,11294,75,608,8.6207,5.3834,3.2373,1.609,14.019884,symptoms,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,symptoms,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
54,psychoanalytic_psychotherapy,sector,terms_unigram,870,11294,35,18,4.023,0.1594,3.8636,24.8843,13.845326,sector,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,sector,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
55,psychoanalytic_psychotherapy,community,terms_unigram,870,11294,55,338,6.3218,2.9927,3.3291,2.1262,13.400797,community,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,community,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
56,psychoanalytic_psychotherapy,long-term,terms_unigram,870,11294,40,112,4.5977,0.9917,3.606,4.6684,13.391231,long-term,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,long-term,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
58,psychoanalytic_psychotherapy,relationships,terms_unigram,870,11294,81,725,9.3103,6.4193,2.891,1.4568,12.739857,relationships,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,relationships,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal
59,psychoanalytic_psychotherapy,aim,terms_unigram,870,11294,63,478,7.2414,4.2323,3.009,1.7209,12.51426,aim,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,aim,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
60,psychoanalytic_psychotherapy,provision,terms_unigram,870,11294,33,29,3.7931,0.2568,3.5363,14.7262,12.470374,provision,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,provision,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
