rank_within_group,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
55,1990-2009,technical,terms_unigram,3927,8237,209,333,5.3221,4.0427,1.2794,1.3175,6.841062,technical,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,technical,final_keep,kept_after_final_cleanup,True,key_terms_by_period
56,1990-2009,focus,terms_unigram,3927,8237,280,488,7.1301,5.9245,1.2056,1.2043,6.797813,focus,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,focus,final_keep,kept_after_final_cleanup,True,key_terms_by_period
58,1990-2009,enactments,terms_unigram,3927,8237,92,71,2.3428,0.862,1.4808,2.7132,6.711832,enactments,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,enactments,final_keep,kept_after_final_cleanup,True,key_terms_by_period
59,1990-2009,thinking,terms_unigram,3927,8237,416,781,10.5933,9.4816,1.1117,1.1177,6.707108,thinking,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,thinking,final_keep,kept_after_final_cleanup,True,key_terms_by_period
60,1990-2009,park,terms_unigram,3927,8237,179,271,4.5582,3.29,1.2682,1.3866,6.58547,park,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,park,final_keep,kept_after_final_cleanup,True,key_terms_by_period
61,1990-2009,relationship,terms_unigram,3927,8237,695,1375,17.698,16.693,1.005,1.0604,6.578191,relationship,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,relationship,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
63,1990-2009,transference-countertransference,terms_unigram,3927,8237,84,55,2.139,0.6677,1.4713,3.1931,6.536555,transference-countertransference,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,transference-countertransference,final_keep,kept_after_final_cleanup,True,key_terms_by_period
64,1990-2009,psychology,terms_unigram,3927,8237,549,1067,13.9801,12.9537,1.0264,1.0796,6.476451,psychology,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,psychology,final_keep,kept_after_final_cleanup,True,key_terms_by_period
65,1990-2009,psychiatry,terms_unigram,3927,8237,346,635,8.8108,7.7091,1.1017,1.1435,6.444082,psychiatry,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,psychiatry,final_keep,kept_after_final_cleanup,True,key_terms_by_period
66,1990-2009,relational,terms_unigram,3927,8237,313,565,7.9705,6.8593,1.1112,1.1627,6.388539,relational,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,relational,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
70,1990-2009,concludes,terms_unigram,3927,8237,84,63,2.139,0.7648,1.3742,2.7908,6.105073,concludes,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,concludes,final_keep,kept_after_final_cleanup,True,key_terms_by_period
71,1990-2009,differences,terms_unigram,3927,8237,227,384,5.7805,4.6619,1.1186,1.2409,6.07328,differences,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,differences,final_keep,kept_after_final_cleanup,True,key_terms_by_period
72,1990-2009,interpersonal,terms_unigram,3927,8237,189,302,4.8128,3.6664,1.1465,1.3138,6.015455,interpersonal,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,interpersonal,final_keep,kept_after_final_cleanup,True,key_terms_by_period
73,1990-2009,associate,terms_unigram,3927,8237,180,283,4.5837,3.4357,1.1479,1.3353,5.967535,associate,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,associate,final_keep,kept_after_final_cleanup,True,key_terms_by_period
74,1990-2009,interpretation,terms_unigram,3927,8237,323,593,8.2251,7.1992,1.0259,1.1432,5.930379,interpretation,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,interpretation,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
75,1990-2009,harvard,terms_unigram,3927,8237,104,114,2.6483,1.384,1.2643,1.9141,5.884156,harvard,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,harvard,final_keep,kept_after_final_cleanup,True,key_terms_by_period
76,1990-2009,lane,terms_unigram,3927,8237,86,73,2.19,0.8862,1.3037,2.4682,5.822302,lane,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,lane,final_keep,kept_after_final_cleanup,True,key_terms_by_period
77,1990-2009,technique,terms_unigram,3927,8237,326,602,8.3015,7.3085,0.993,1.1365,5.749525,technique,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,technique,final_keep,kept_after_final_cleanup,True,key_terms_by_period
78,1990-2009,assistant,terms_unigram,3927,8237,89,84,2.2664,1.0198,1.2466,2.2213,5.609338,assistant,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,assistant,final_keep,kept_after_final_cleanup,True,key_terms_by_period
80,1990-2009,interventions,terms_unigram,3927,8237,122,161,3.1067,1.9546,1.1521,1.5908,5.544128,interventions,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,interventions,final_keep,kept_after_final_cleanup,True,key_terms_by_period
81,1990-2009,provides,terms_unigram,3927,8237,181,292,4.6091,3.545,1.0641,1.3014,5.537773,provides,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,provides,final_keep,kept_after_final_cleanup,True,key_terms_by_period
82,1990-2009,supervisor,terms_unigram,3927,8237,144,211,3.6669,2.5616,1.1053,1.4329,5.500829,supervisor,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,supervisor,final_keep,kept_after_final_cleanup,True,key_terms_by_period
83,1990-2009,brookline,terms_unigram,3927,8237,77,58,1.9608,0.7041,1.2566,2.7784,5.474834,brookline,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,brookline,final_keep,kept_after_final_cleanup,True,key_terms_by_period
84,1990-2009,setting,terms_unigram,3927,8237,195,324,4.9656,3.9335,1.0322,1.2635,5.447815,setting,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,setting,final_keep,kept_after_final_cleanup,True,key_terms_by_period
85,1990-2009,theorists,terms_unigram,3927,8237,71,44,1.808,0.5342,1.2738,3.3697,5.447707,theorists,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,theorists,final_keep,kept_after_final_cleanup,True,key_terms_by_period
87,1990-2009,ongoing,terms_unigram,3927,8237,127,175,3.234,2.1246,1.1095,1.5236,5.383138,ongoing,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,ongoing,final_keep,kept_after_final_cleanup,True,key_terms_by_period
88,1990-2009,intrapsychic,terms_unigram,3927,8237,148,222,3.7688,2.6952,1.0736,1.3997,5.372358,intrapsychic,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,intrapsychic,final_keep,kept_after_final_cleanup,True,key_terms_by_period
89,1990-2009,argue,terms_unigram,3927,8237,118,155,3.0048,1.8818,1.1231,1.5982,5.367363,argue,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,argue,final_keep,kept_after_final_cleanup,True,key_terms_by_period
91,1990-2009,impact,terms_unigram,3927,8237,244,435,6.2134,5.281,0.9323,1.1774,5.129073,impact,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,impact,final_keep,kept_after_final_cleanup,True,key_terms_by_period
92,1990-2009,addresses,terms_unigram,3927,8237,101,122,2.5719,1.4811,1.0908,1.7377,5.044995,addresses,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,addresses,final_keep,kept_after_final_cleanup,True,key_terms_by_period
95,1990-2009,freudian,terms_unigram,3927,8237,151,235,3.8452,2.853,0.9922,1.3492,4.984664,freudian,candidate_concept,protected_theoretical_name,True,key_terms_by_period,,,freudian,final_keep,kept_after_final_cleanup,True,key_terms_by_period
96,1990-2009,analysand's,terms_unigram,3927,8237,71,53,1.808,0.6434,1.1646,2.8029,4.980425,analysand's,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,analysand's,final_keep,kept_after_final_cleanup,True,key_terms_by_period
97,1990-2009,change,terms_unigram,3927,8237,364,694,9.2692,8.4254,0.8438,1.1007,4.978125,change,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,change,final_keep,kept_after_final_cleanup,True,key_terms_by_period
98,1990-2009,enactment,terms_unigram,3927,8237,101,124,2.5719,1.5054,1.0665,1.7098,4.932697,enactment,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,enactment,final_keep,kept_after_final_cleanup,True,key_terms_by_period
99,1990-2009,intersubjectivity,terms_unigram,3927,8237,84,85,2.139,1.0319,1.1071,2.0727,4.918496,intersubjectivity,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,intersubjectivity,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
2,2010-2025,relational,terms_unigram,4050,8114,557,321,13.7531,3.9561,9.797,3.4737,61.959499,relational,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,relational,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
3,2010-2025,addressed,terms_unigram,4050,8114,469,151,11.5802,1.861,9.7193,6.208,59.800045,addressed,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,addressed,final_keep,kept_after_final_cleanup,True,key_terms_by_period
5,2010-2025,correspondence,terms_unigram,4050,8114,412,101,10.1728,1.2448,8.9281,8.1411,53.777806,correspondence,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,correspondence,final_keep,kept_after_final_cleanup,True,key_terms_by_period
6,2010-2025,private,terms_unigram,4050,8114,465,246,11.4815,3.0318,8.4497,3.7829,51.916431,private,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,private,final_keep,kept_after_final_cleanup,True,key_terms_by_period
7,2010-2025,training,terms_unigram,4050,8114,700,788,17.284,9.7116,7.5723,1.7796,49.617824,training,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,training,final_keep,kept_after_final_cleanup,True,key_terms_by_period
9,2010-2025,trauma,terms_unigram,4050,8114,484,400,11.9506,4.9298,7.0209,2.4234,43.418082,trauma,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,trauma,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
10,2010-2025,orcid,terms_unigram,4050,8114,304,0,7.5062,0.0,7.5062,1219.9543,42.937649,orcid,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,orcid,final_keep,kept_after_final_cleanup,True,key_terms_by_period
12,2010-2025,publication,terms_unigram,4050,8114,376,253,9.284,3.1181,6.1659,2.9752,36.57753,publication,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,publication,final_keep,kept_after_final_cleanup,True,key_terms_by_period
13,2010-2025,contact,terms_unigram,4050,8114,382,278,9.4321,3.4262,6.0059,2.7513,35.723433,contact,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,contact,final_keep,kept_after_final_cleanup,True,key_terms_by_period
14,2010-2025,social,terms_unigram,4050,8114,537,620,13.2593,7.6411,5.6181,1.7353,35.326102,social,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,social,final_keep,kept_after_final_cleanup,True,key_terms_by_period
16,2010-2025,journal,terms_unigram,4050,8114,363,269,8.963,3.3153,5.6477,2.7019,33.305388,journal,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,journal,final_keep,kept_after_final_cleanup,True,key_terms_by_period
17,2010-2025,editor,terms_unigram,4050,8114,298,144,7.358,1.7747,5.5833,4.1381,31.827368,editor,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,editor,final_keep,kept_after_final_cleanup,True,key_terms_by_period
18,2010-2025,dialogues,terms_unigram,4050,8114,279,106,6.8889,1.3064,5.5825,5.2572,31.45624,dialogues,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,dialogues,final_keep,kept_after_final_cleanup,True,key_terms_by_period
19,2010-2025,accepted,terms_unigram,4050,8114,438,461,10.8148,5.6815,5.1333,1.9034,31.233419,accepted,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,accepted,final_keep,kept_after_final_cleanup,True,key_terms_by_period
22,2010-2025,supervising,terms_unigram,4050,8114,354,305,8.7407,3.7589,4.9818,2.3245,29.253749,supervising,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,supervising,final_keep,kept_after_final_cleanup,True,key_terms_by_period
23,2010-2025,psychodynamic,terms_unigram,4050,8114,291,196,7.1852,2.4156,4.7696,2.9717,27.075886,psychodynamic,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,psychodynamic,final_keep,kept_after_final_cleanup,True,key_terms_by_period
27,2010-2025,space,terms_unigram,4050,8114,301,242,7.4321,2.9825,4.4496,2.4906,25.409113,space,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,space,final_keep,kept_after_final_cleanup,True,key_terms_by_period
28,2010-2025,psychoanalyst,terms_unigram,4050,8114,315,273,7.7778,3.3646,4.4132,2.3108,25.401372,psychoanalyst,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,psychoanalyst,final_keep,kept_after_final_cleanup,True,key_terms_by_period
29,2010-2025,health,terms_unigram,4050,8114,339,335,8.3704,4.1287,4.2417,2.0271,24.724661,health,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,health,final_keep,kept_after_final_cleanup,True,key_terms_by_period
30,2010-2025,postdoctoral,terms_unigram,4050,8114,255,151,6.2963,1.861,4.4353,3.3783,24.59461,postdoctoral,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,postdoctoral,final_keep,kept_after_final_cleanup,True,key_terms_by_period
31,2010-2025,thinking,terms_unigram,4050,8114,505,692,12.4691,8.5285,3.9407,1.4623,24.536704,thinking,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,thinking,final_keep,kept_after_final_cleanup,True,key_terms_by_period
33,2010-2025,personal,terms_unigram,4050,8114,433,545,10.6914,6.7168,3.9746,1.5919,24.137754,personal,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,personal,final_keep,kept_after_final_cleanup,True,key_terms_by_period
35,2010-2025,explore,terms_unigram,4050,8114,272,206,6.716,2.5388,4.1772,2.6435,23.43204,explore,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,explore,final_keep,kept_after_final_cleanup,True,key_terms_by_period
36,2010-2025,published,terms_unigram,4050,8114,363,407,8.963,5.016,3.9469,1.7869,23.27572,published,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,published,final_keep,kept_after_final_cleanup,True,key_terms_by_period
37,2010-2025,states,terms_unigram,4050,8114,459,612,11.3333,7.5425,3.7908,1.5028,23.242341,states,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,states,final_keep,kept_after_final_cleanup,True,key_terms_by_period
38,2010-2025,community,terms_unigram,4050,8114,244,149,6.0247,1.8363,4.1884,3.2762,23.041245,community,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,community,final_keep,kept_after_final_cleanup,True,key_terms_by_period
40,2010-2025,challenges,terms_unigram,4050,8114,229,123,5.6543,1.5159,4.1384,3.7226,22.50507,challenges,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,challenges,final_keep,kept_after_final_cleanup,True,key_terms_by_period
41,2010-2025,gender,terms_unigram,4050,8114,252,188,6.2222,2.317,3.9052,2.6833,21.60921,gender,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,gender,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
42,2010-2025,united,terms_unigram,4050,8114,221,120,5.4568,1.4789,3.9779,3.6822,21.49112,united,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,united,final_keep,kept_after_final_cleanup,True,key_terms_by_period
43,2010-2025,nyu,terms_unigram,4050,8114,184,43,4.5432,0.5299,4.0133,8.4964,20.950654,nyu,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,nyu,final_keep,kept_after_final_cleanup,True,key_terms_by_period
44,2010-2025,impact,terms_unigram,4050,8114,323,356,7.9753,4.3875,3.5878,1.8178,20.740326,impact,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,impact,final_keep,kept_after_final_cleanup,True,key_terms_by_period
45,2010-2025,white,terms_unigram,4050,8114,230,153,5.679,1.8856,3.7934,3.0081,20.645172,white,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,white,final_keep,kept_after_final_cleanup,True,key_terms_by_period
46,2010-2025,routledge,terms_unigram,4050,8114,173,23,4.2716,0.2835,3.9881,14.7897,20.575057,routledge,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,routledge,final_keep,kept_after_final_cleanup,True,key_terms_by_period
47,2010-2025,board,terms_unigram,4050,8114,207,107,5.1111,1.3187,3.7924,3.8667,20.242094,board,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,board,final_keep,kept_after_final_cleanup,True,key_terms_by_period
50,2010-2025,world,terms_unigram,4050,8114,579,906,14.2963,11.1659,3.1304,1.2806,19.918888,world,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,world,final_keep,kept_after_final_cleanup,True,key_terms_by_period
52,2010-2025,italy,terms_unigram,4050,8114,191,81,4.716,0.9983,3.7178,4.7069,19.546184,italy,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,italy,final_keep,kept_after_final_cleanup,True,key_terms_by_period
53,2010-2025,culture,terms_unigram,4050,8114,252,222,6.2222,2.736,3.4862,2.2733,19.29056,culture,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,culture,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
54,2010-2025,cultural,terms_unigram,4050,8114,262,249,6.4691,3.0688,3.4004,2.1076,18.947362,cultural,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,cultural,final_keep,kept_after_final_cleanup,True,key_terms_by_period
56,2010-2025,international,terms_unigram,4050,8114,337,423,8.321,5.2132,3.1078,1.5964,18.096722,international,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,international,final_keep,kept_after_final_cleanup,True,key_terms_by_period
57,2010-2025,potential,terms_unigram,4050,8114,269,281,6.642,3.4632,3.1788,1.9178,17.796405,potential,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,potential,final_keep,kept_after_final_cleanup,True,key_terms_by_period
58,2010-2025,writing,terms_unigram,4050,8114,254,253,6.2716,3.1181,3.1535,2.0111,17.474582,writing,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,writing,final_keep,kept_after_final_cleanup,True,key_terms_by_period
60,2010-2025,attachment,terms_unigram,4050,8114,227,196,5.6049,2.4156,3.1894,2.3192,17.316139,attachment,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,attachment,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
61,2010-2025,political,terms_unigram,4050,8114,208,160,5.1358,1.9719,3.1639,2.6023,16.902622,political,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,political,final_keep,kept_after_final_cleanup,True,key_terms_by_period
62,2010-2025,violence,terms_unigram,4050,8114,175,88,4.321,1.0845,3.2364,3.9725,16.733974,violence,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,violence,final_keep,kept_after_final_cleanup,True,key_terms_by_period
64,2010-2025,national,terms_unigram,4050,8114,189,128,4.6667,1.5775,3.0891,2.9541,16.208825,national,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,national,final_keep,kept_after_final_cleanup,True,key_terms_by_period
67,2010-2025,mitchell,terms_unigram,4050,8114,160,70,3.9506,0.8627,3.0879,4.5605,15.690924,mitchell,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,mitchell,final_keep,kept_after_final_cleanup,True,key_terms_by_period
68,2010-2025,supervisor,terms_unigram,4050,8114,198,157,4.8889,1.9349,2.954,2.5247,15.636219,supervisor,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,supervisor,final_keep,kept_after_final_cleanup,True,key_terms_by_period
70,2010-2025,northern,terms_unigram,4050,8114,149,52,3.679,0.6409,3.0381,5.7044,15.223035,northern,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,northern,final_keep,kept_after_final_cleanup,True,key_terms_by_period
72,2010-2025,online,terms_unigram,4050,8114,131,11,3.2346,0.1356,3.099,22.9063,15.131802,online,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,online,final_keep,kept_after_final_cleanup,True,key_terms_by_period
73,2010-2025,covid,terms_unigram,4050,8114,125,0,3.0864,0.0,3.0864,502.8055,14.926796,covid,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,covid,final_keep,kept_after_final_cleanup,True,key_terms_by_period
74,2010-2025,associate,terms_unigram,4050,8114,228,235,5.6296,2.8962,2.7334,1.9437,14.852541,associate,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,associate,final_keep,kept_after_final_cleanup,True,key_terms_by_period
76,2010-2025,reading,terms_unigram,4050,8114,219,220,5.4074,2.7114,2.696,1.9941,14.541459,reading,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,reading,final_keep,kept_after_final_cleanup,True,key_terms_by_period
77,2010-2025,germany,terms_unigram,4050,8114,158,87,3.9012,1.0722,2.829,3.6287,14.34,germany,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,germany,final_keep,kept_after_final_cleanup,True,key_terms_by_period
78,2010-2025,psychologist,terms_unigram,4050,8114,151,74,3.7284,0.912,2.8164,4.0736,14.149212,psychologist,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,psychologist,final_keep,kept_after_final_cleanup,True,key_terms_by_period
79,2010-2025,subjectivity,terms_unigram,4050,8114,193,169,4.7654,2.0828,2.6826,2.2868,14.131621,subjectivity,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,subjectivity,final_keep,protected_psychoanalytic_term,True,key_terms_by_period
80,2010-2025,american,terms_unigram,4050,8114,393,598,9.7037,7.37,2.3337,1.3171,13.947165,american,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,american,final_keep,kept_after_final_cleanup,True,key_terms_by_period
81,2010-2025,pandemic,terms_unigram,4050,8114,118,0,2.9136,0.0,2.9136,474.7606,13.92436,pandemic,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,pandemic,final_keep,kept_after_final_cleanup,True,key_terms_by_period
82,2010-2025,emotional,terms_unigram,4050,8114,398,609,9.8272,7.5055,2.3216,1.3097,13.90406,emotional,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,emotional,final_keep,kept_after_final_cleanup,True,key_terms_by_period
83,2010-2025,response,terms_unigram,4050,8114,277,357,6.8395,4.3998,2.4397,1.5549,13.729726,response,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,response,final_keep,kept_after_final_cleanup,True,key_terms_by_period
84,2010-2025,war,terms_unigram,4050,8114,182,153,4.4938,1.8856,2.6082,2.3817,13.587368,war,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,war,final_keep,kept_after_final_cleanup,True,key_terms_by_period
85,2010-2025,people,terms_unigram,4050,8114,350,514,8.642,6.3347,2.3072,1.3647,13.522271,people,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,people,final_keep,kept_after_final_cleanup,True,key_terms_by_period
86,2010-2025,shared,terms_unigram,4050,8114,182,156,4.4938,1.9226,2.5712,2.336,13.394757,shared,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,shared,final_keep,kept_after_final_cleanup,True,key_terms_by_period
87,2010-2025,psychoanalysts,terms_unigram,4050,8114,330,475,8.1481,5.8541,2.2941,1.3923,13.310459,psychoanalysts,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,psychoanalysts,final_keep,kept_after_final_cleanup,True,key_terms_by_period
88,2010-2025,engagement,terms_unigram,4050,8114,143,72,3.5309,0.8874,2.6435,3.965,13.137746,engagement,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,engagement,final_keep,kept_after_final_cleanup,True,key_terms_by_period
89,2010-2025,dialogue,terms_unigram,4050,8114,198,196,4.8889,2.4156,2.4733,2.0236,13.091988,dialogue,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,dialogue,final_keep,kept_after_final_cleanup,True,key_terms_by_period
90,2010-2025,lives,terms_unigram,4050,8114,186,172,4.5926,2.1198,2.4728,2.1658,12.935484,lives,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,lives,final_keep,kept_after_final_cleanup,True,key_terms_by_period
91,2010-2025,dissociation,terms_unigram,4050,8114,148,87,3.6543,1.0722,2.5821,3.3997,12.92069,dissociation,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,dissociation,final_keep,kept_after_final_cleanup,True,key_terms_by_period
94,2010-2025,france,terms_unigram,4050,8114,145,82,3.5802,1.0106,2.5696,3.5329,12.806115,france,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,france,final_keep,kept_after_final_cleanup,True,key_terms_by_period
98,2010-2025,editorial,terms_unigram,4050,8114,145,85,3.5802,1.0476,2.5327,3.409,12.621855,editorial,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,editorial,final_keep,kept_after_final_cleanup,True,key_terms_by_period
100,2010-2025,que,terms_unigram,4050,8114,110,8,2.716,0.0986,2.6175,26.0417,12.32698,que,candidate_concept,kept_for_semantic_review,True,key_terms_by_period,,,que,final_keep,kept_after_final_cleanup,True,key_terms_by_period
