rank_within_group,journal_key,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
8,psychoanalytic_psychotherapy,health services,terms_bigram,870,11294,26,15,2.9885,0.1328,2.8557,22.1708,9.411895,health services,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,health services,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
9,psychoanalytic_psychotherapy,health care,terms_bigram,870,11294,23,25,2.6437,0.2214,2.4223,11.9508,7.698269,health care,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,health care,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
10,psychoanalytic_psychotherapy,publications received,terms_bigram,870,11294,21,0,2.4138,0.0,2.4138,557.6177,7.461137,publications received,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,publications received,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
11,psychoanalytic_psychotherapy,personality disorders,terms_bigram,870,11294,25,94,2.8736,0.8323,2.0413,3.4993,6.650632,personality disorders,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,personality disorders,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
12,psychoanalytic_psychotherapy,states mind,terms_bigram,870,11294,23,65,2.6437,0.5755,2.0682,4.6526,6.572696,states mind,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,states mind,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
13,psychoanalytic_psychotherapy,service nhs,terms_bigram,870,11294,17,0,1.954,0.0,1.954,453.8749,5.647853,service nhs,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,service nhs,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
14,psychoanalytic_psychotherapy,dynamic interpersonal,terms_bigram,870,11294,17,2,1.954,0.0177,1.9363,90.775,5.596669,dynamic interpersonal,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,dynamic interpersonal,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
15,psychoanalytic_psychotherapy,carried out,terms_bigram,870,11294,23,100,2.6437,0.8854,1.7583,3.0323,5.58782,carried out,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,carried out,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
16,psychoanalytic_psychotherapy,tavi-port nhs,terms_bigram,870,11294,17,12,1.954,0.1063,1.8478,18.155,5.340748,tavi-port nhs,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,tavi-port nhs,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
17,psychoanalytic_psychotherapy,received topbotport,terms_bigram,870,11294,16,0,1.8391,0.0,1.8391,427.9392,5.210507,received topbotport,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,received topbotport,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
18,psychoanalytic_psychotherapy,karnac books,terms_bigram,870,11294,16,3,1.8391,0.0266,1.8125,61.1342,5.135249,karnac books,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,karnac books,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
19,psychoanalytic_psychotherapy,primary care,terms_bigram,870,11294,16,4,1.8391,0.0354,1.8037,47.5488,5.110163,primary care,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,primary care,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
20,psychoanalytic_psychotherapy,therapeutic relationship,terms_bigram,870,11294,23,117,2.6437,1.0359,1.6077,2.5936,5.109452,therapeutic relationship,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,therapeutic relationship,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
21,psychoanalytic_psychotherapy,jessica kingsley,terms_bigram,870,11294,15,0,1.7241,0.0,1.7241,402.0034,4.780325,jessica kingsley,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,jessica kingsley,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
22,psychoanalytic_psychotherapy,received publications,terms_bigram,870,11294,15,0,1.7241,0.0,1.7241,402.0034,4.780325,received publications,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,received publications,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
23,psychoanalytic_psychotherapy,internal world,terms_bigram,870,11294,19,75,2.1839,0.6641,1.5198,3.3493,4.55303,internal world,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,internal world,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
24,psychoanalytic_psychotherapy,available review,terms_bigram,870,11294,14,0,1.6092,0.0,1.6092,376.0677,4.357782,available review,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,available review,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
25,psychoanalytic_psychotherapy,books available,terms_bigram,870,11294,14,0,1.6092,0.0,1.6092,376.0677,4.357782,books available,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,books available,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
26,psychoanalytic_psychotherapy,mental illness,terms_bigram,870,11294,17,52,1.954,0.4604,1.4936,4.3226,4.317064,mental illness,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,mental illness,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
27,psychoanalytic_psychotherapy,paperback isbn,terms_bigram,870,11294,13,0,1.4943,0.0,1.4943,350.132,3.943419,paperback isbn,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,paperback isbn,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
28,psychoanalytic_psychotherapy,cognitive behavioural,terms_bigram,870,11294,13,1,1.4943,0.0089,1.4854,116.7107,3.920052,cognitive behavioural,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,cognitive behavioural,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
29,psychoanalytic_psychotherapy,interpersonal dit,terms_bigram,870,11294,13,1,1.4943,0.0089,1.4854,116.7107,3.920052,interpersonal dit,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,interpersonal dit,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
30,psychoanalytic_psychotherapy,borderline personality,terms_bigram,870,11294,18,88,2.069,0.7792,1.2898,2.7108,3.79771,borderline personality,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,borderline personality,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
31,psychoanalytic_psychotherapy,psychoanalytically informed,terms_bigram,870,11294,15,44,1.7241,0.3896,1.3346,4.5169,3.70016,psychoanalytically informed,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,psychoanalytically informed,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
32,psychoanalytic_psychotherapy,richard lucas,terms_bigram,870,11294,12,1,1.3793,0.0089,1.3705,108.0654,3.51515,richard lucas,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,richard lucas,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
33,psychoanalytic_psychotherapy,young people,terms_bigram,870,11294,13,21,1.4943,0.1859,1.3083,8.1426,3.452714,young people,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,young people,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
34,psychoanalytic_psychotherapy,therapeutic community,terms_bigram,870,11294,12,4,1.3793,0.0354,1.3439,36.0218,3.447018,therapeutic community,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,therapeutic community,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
36,psychoanalytic_psychotherapy,phil richardson,terms_bigram,870,11294,11,0,1.2644,0.0,1.2644,298.2606,3.141836,phil richardson,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,phil richardson,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
37,psychoanalytic_psychotherapy,jeremy clarke,terms_bigram,870,11294,11,0,1.2644,0.0,1.2644,298.2606,3.141836,jeremy clarke,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,jeremy clarke,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
38,psychoanalytic_psychotherapy,julian stern,terms_bigram,870,11294,11,1,1.2644,0.0089,1.2555,99.4202,3.119834,julian stern,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,julian stern,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
39,psychoanalytic_psychotherapy,richmond surrey,terms_bigram,870,11294,11,2,1.2644,0.0177,1.2467,59.6521,3.097832,richmond surrey,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,richmond surrey,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
40,psychoanalytic_psychotherapy,evidence base,terms_bigram,870,11294,11,4,1.2644,0.0354,1.229,33.1401,3.053828,evidence base,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,evidence base,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
42,psychoanalytic_psychotherapy,projective identification,terms_bigram,870,11294,23,192,2.6437,1.7,0.9437,1.5831,2.999004,projective identification,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,projective identification,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
43,psychoanalytic_psychotherapy,children adolescents,terms_bigram,870,11294,13,45,1.4943,0.3984,1.0958,3.8476,2.891909,children adolescents,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,children adolescents,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
44,psychoanalytic_psychotherapy,severe personality,terms_bigram,870,11294,11,14,1.2644,0.124,1.1404,10.2848,2.833808,severe personality,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,severe personality,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
46,psychoanalytic_psychotherapy,clarke jeremy,terms_bigram,870,11294,10,0,1.1494,0.0,1.1494,272.3249,2.756201,clarke jeremy,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,clarke jeremy,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
47,psychoanalytic_psychotherapy,marco chiesa,terms_bigram,870,11294,10,2,1.1494,0.0177,1.1317,54.465,2.713738,marco chiesa,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,marco chiesa,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
48,psychoanalytic_psychotherapy,journal child,terms_bigram,870,11294,10,3,1.1494,0.0266,1.1229,38.9036,2.692507,journal child,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,journal child,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
49,psychoanalytic_psychotherapy,themes emerged,terms_bigram,870,11294,10,4,1.1494,0.0354,1.114,30.2583,2.671275,themes emerged,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,themes emerged,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
50,psychoanalytic_psychotherapy,dublin ireland,terms_bigram,870,11294,10,5,1.1494,0.0443,1.1052,24.7568,2.650044,dublin ireland,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,dublin ireland,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
51,psychoanalytic_psychotherapy,medical students,terms_bigram,870,11294,10,6,1.1494,0.0531,1.0963,20.9481,2.628812,medical students,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,medical students,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
53,psychoanalytic_psychotherapy,child adolescent,terms_bigram,870,11294,15,88,1.7241,0.7792,0.945,2.2712,2.619994,child adolescent,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,child adolescent,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
54,psychoanalytic_psychotherapy,tavistock portman,terms_bigram,870,11294,10,7,1.1494,0.062,1.0874,18.155,2.60758,tavistock portman,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,tavistock portman,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
55,psychoanalytic_psychotherapy,sexual abuse,terms_bigram,870,11294,13,58,1.4943,0.5135,0.9807,2.9926,2.588139,sexual abuse,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,sexual abuse,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
57,psychoanalytic_psychotherapy,stockholm sweden,terms_bigram,870,11294,11,29,1.2644,0.2568,1.0076,5.0553,2.503778,stockholm sweden,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,stockholm sweden,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
58,psychoanalytic_psychotherapy,pilot study,terms_bigram,870,11294,10,13,1.1494,0.1151,1.0343,10.0861,2.480191,pilot study,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,pilot study,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
60,psychoanalytic_psychotherapy,marcus evans,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,marcus evans,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,marcus evans,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
61,psychoanalytic_psychotherapy,evans marcus,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,evans marcus,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,evans marcus,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
62,psychoanalytic_psychotherapy,alexis brook,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,alexis brook,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,alexis brook,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
63,psychoanalytic_psychotherapy,health settings,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,health settings,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,health settings,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
64,psychoanalytic_psychotherapy,kingsley publishers,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,kingsley publishers,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,kingsley publishers,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
65,psychoanalytic_psychotherapy,nhs net,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,nhs net,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,nhs net,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
66,psychoanalytic_psychotherapy,below former,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,below former,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,below former,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
67,psychoanalytic_psychotherapy,proposals contain,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,proposals contain,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,proposals contain,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
68,psychoanalytic_psychotherapy,need pay,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,need pay,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,need pay,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
69,psychoanalytic_psychotherapy,entry fee,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,entry fee,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,entry fee,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
70,psychoanalytic_psychotherapy,proposals submissions,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,proposals submissions,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,proposals submissions,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
71,psychoanalytic_psychotherapy,encourage enter,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,encourage enter,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,encourage enter,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
72,psychoanalytic_psychotherapy,enter competitions,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,enter competitions,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,enter competitions,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
73,psychoanalytic_psychotherapy,evidence-based study,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,evidence-based study,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,evidence-based study,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
74,psychoanalytic_psychotherapy,best proposals,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,best proposals,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,best proposals,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
75,psychoanalytic_psychotherapy,journals european,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,journals european,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,journals european,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
76,psychoanalytic_psychotherapy,essential criteria,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,essential criteria,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,essential criteria,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
77,psychoanalytic_psychotherapy,wished competition,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,wished competition,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,wished competition,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
78,psychoanalytic_psychotherapy,evidence-based empirical,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,evidence-based empirical,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,evidence-based empirical,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
79,psychoanalytic_psychotherapy,member pay,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,member pay,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,member pay,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
80,psychoanalytic_psychotherapy,out plan,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,out plan,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,out plan,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
81,psychoanalytic_psychotherapy,prizes evidence-based,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,prizes evidence-based,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,prizes evidence-based,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
82,psychoanalytic_psychotherapy,via entry,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,via entry,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,via entry,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
83,psychoanalytic_psychotherapy,prize proposal,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,prize proposal,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,prize proposal,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
84,psychoanalytic_psychotherapy,completed accepted,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,completed accepted,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,completed accepted,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
86,psychoanalytic_psychotherapy,submissions proposals,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,submissions proposals,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,submissions proposals,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
87,psychoanalytic_psychotherapy,approved stage,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,approved stage,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,approved stage,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
88,psychoanalytic_psychotherapy,competition evidence-based,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,competition evidence-based,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,competition evidence-based,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
89,psychoanalytic_psychotherapy,members need,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,members need,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,members need,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
90,psychoanalytic_psychotherapy,winners announced,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,winners announced,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,winners announced,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
91,psychoanalytic_psychotherapy,ensure meets,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,ensure meets,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,ensure meets,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
92,psychoanalytic_psychotherapy,proposal must,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,proposal must,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,proposal must,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
93,psychoanalytic_psychotherapy,prize chair,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,prize chair,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,prize chair,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
94,psychoanalytic_psychotherapy,membership access,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,membership access,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,membership access,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
95,psychoanalytic_psychotherapy,entries via,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,entries via,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,entries via,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
96,psychoanalytic_psychotherapy,proposals evidence-based,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,proposals evidence-based,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,proposals evidence-based,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
99,psychoanalytic_psychotherapy,competitions open,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,competitions open,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,competitions open,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
100,psychoanalytic_psychotherapy,membership entry,terms_bigram,870,11294,9,0,1.0345,0.0,1.0345,246.3892,2.381985,membership entry,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal,,,membership entry,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal
