rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
61,psychoanalytic_dialogues,1990-2009,cultural,terms_unigram,535,11629,45,466,8.4112,4.0072,4.404,2.1163,16.861305,cultural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,cultural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
62,psychoanalytic_dialogues,1990-2009,massachusetts,terms_unigram,535,11629,35,216,6.5421,1.8574,4.6846,3.5578,16.787463,massachusetts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,massachusetts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
64,psychoanalytic_dialogues,1990-2009,harvard,terms_unigram,535,11629,32,186,5.9813,1.5994,4.3819,3.7811,15.321202,harvard,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,harvard,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
65,psychoanalytic_dialogues,1990-2009,psychiatry,terms_unigram,535,11629,62,919,11.5888,7.9027,3.6861,1.4748,15.272124,psychiatry,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychiatry,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
66,psychoanalytic_dialogues,1990-2009,intersubjectivity,terms_unigram,535,11629,30,139,5.6075,1.1953,4.4122,4.744,15.151401,intersubjectivity,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,intersubjectivity,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
68,psychoanalytic_dialogues,1990-2009,desire,terms_unigram,535,11629,39,385,7.2897,3.3107,3.979,2.2232,14.678165,desire,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,desire,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
69,psychoanalytic_dialogues,1990-2009,interpersonal,terms_unigram,535,11629,41,450,7.6636,3.8696,3.7939,1.9988,14.180401,interpersonal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interpersonal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
71,psychoanalytic_dialogues,1990-2009,national,terms_unigram,535,11629,34,283,6.3551,2.4336,3.9216,2.6405,13.942543,national,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,national,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
72,psychoanalytic_dialogues,1990-2009,argue,terms_unigram,535,11629,32,241,5.9813,2.0724,3.9089,2.92,13.66751,argue,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,argue,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
73,psychoanalytic_dialogues,1990-2009,davies,terms_unigram,535,11629,24,30,4.486,0.258,4.228,17.4293,13.609425,davies,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,davies,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
74,psychoanalytic_dialogues,1990-2009,assistant,terms_unigram,535,11629,28,145,5.2336,1.2469,3.9868,4.2501,13.424607,assistant,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,assistant,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
79,psychoanalytic_dialogues,1990-2009,founding,terms_unigram,535,11629,27,148,5.0467,1.2727,3.774,4.0181,12.575902,founding,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,founding,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
80,psychoanalytic_dialogues,1990-2009,board,terms_unigram,535,11629,32,282,5.9813,2.425,3.5563,2.4962,12.434757,board,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,board,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
81,psychoanalytic_dialogues,1990-2009,emphasis,terms_unigram,535,11629,41,505,7.6636,4.3426,3.321,1.7813,12.41265,emphasis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,emphasis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
82,psychoanalytic_dialogues,1990-2009,political,terms_unigram,535,11629,34,334,6.3551,2.8721,3.483,2.2379,12.383313,political,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,political,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
84,psychoanalytic_dialogues,1990-2009,discourse,terms_unigram,535,11629,30,236,5.6075,2.0294,3.5781,2.7982,12.287038,discourse,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,discourse,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
85,psychoanalytic_dialogues,1990-2009,enactments,terms_unigram,535,11629,26,137,4.8598,1.1781,3.6817,4.1818,12.134361,enactments,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,enactments,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
86,psychoanalytic_dialogues,1990-2009,sexuality,terms_unigram,535,11629,42,538,7.8505,4.6264,3.2241,1.7125,12.126493,sexuality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,sexuality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
87,psychoanalytic_dialogues,1990-2009,theories,terms_unigram,535,11629,56,870,10.4673,7.4813,2.986,1.4083,12.072523,theories,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,theories,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
89,psychoanalytic_dialogues,1990-2009,dialogue,terms_unigram,535,11629,34,360,6.3551,3.0957,3.2594,2.0765,11.588412,dialogue,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,dialogue,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
90,psychoanalytic_dialogues,1990-2009,psy,terms_unigram,535,11629,25,132,4.6729,1.1351,3.5378,4.1758,11.526507,psy,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psy,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
91,psychoanalytic_dialogues,1990-2009,love,terms_unigram,535,11629,45,636,8.4112,5.4691,2.9421,1.5511,11.264357,love,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,love,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
92,psychoanalytic_dialogues,1990-2009,transference-countertransference,terms_unigram,535,11629,24,115,4.486,0.9889,3.4971,4.6026,11.256648,transference-countertransference,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,transference-countertransference,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
93,psychoanalytic_dialogues,1990-2009,implications,terms_unigram,535,11629,51,780,9.5327,6.7074,2.8253,1.4317,11.16361,implications,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,implications,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
94,psychoanalytic_dialogues,1990-2009,enactment,terms_unigram,535,11629,27,198,5.0467,1.7026,3.3441,3.006,11.143189,enactment,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,enactment,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
98,psychoanalytic_dialogues,1990-2009,two-person,terms_unigram,535,11629,21,55,3.9252,0.473,3.4523,8.4054,10.671138,two-person,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,two-person,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
100,psychoanalytic_dialogues,1990-2009,recognition,terms_unigram,535,11629,34,393,6.3551,3.3795,2.9757,1.9023,10.579499,recognition,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,recognition,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
2,psychoanalytic_dialogues,2010-2025,correspondence,terms_unigram,1043,11121,382,131,36.6251,1.178,35.4472,30.9876,210.840997,correspondence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,correspondence,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
3,psychoanalytic_dialogues,2010-2025,addressed,terms_unigram,1043,11121,384,236,36.8169,2.1221,34.6948,17.32,206.546367,addressed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,addressed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
4,psychoanalytic_dialogues,2010-2025,private,terms_unigram,1043,11121,375,336,35.954,3.0213,32.9327,11.888,195.27719,private,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,private,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
5,psychoanalytic_dialogues,2010-2025,relational,terms_unigram,1043,11121,379,499,36.3375,4.487,31.8505,8.0939,189.197314,relational,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,relational,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
9,psychoanalytic_dialogues,2010-2025,dialogues,terms_unigram,1043,11121,269,116,25.791,1.0431,24.7479,24.6442,138.549276,dialogues,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,dialogues,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
12,psychoanalytic_dialogues,2010-2025,training,terms_unigram,1043,11121,316,1172,30.2972,10.5386,19.7586,2.8757,113.78783,training,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,training,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
13,psychoanalytic_dialogues,2010-2025,postdoctoral,terms_unigram,1043,11121,228,178,21.86,1.6006,20.2594,13.6374,110.084185,postdoctoral,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,postdoctoral,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
14,psychoanalytic_dialogues,2010-2025,trauma,terms_unigram,1043,11121,245,639,23.4899,5.7459,17.744,4.0897,97.68686,trauma,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,trauma,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
15,psychoanalytic_dialogues,2010-2025,editor,terms_unigram,1043,11121,201,241,19.2713,2.1671,17.1043,8.8887,90.793998,editor,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,editor,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
16,psychoanalytic_dialogues,2010-2025,supervising,terms_unigram,1043,11121,216,443,20.7095,3.9835,16.726,5.2005,89.984363,supervising,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,supervising,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
17,psychoanalytic_dialogues,2010-2025,psychology,terms_unigram,1043,11121,277,1339,26.558,12.0403,14.5177,2.207,81.700237,psychology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
20,psychoanalytic_dialogues,2010-2025,associate,terms_unigram,1043,11121,175,288,16.7785,2.5897,14.1888,6.4806,73.36311,associate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,associate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
22,psychoanalytic_dialogues,2010-2025,board,terms_unigram,1043,11121,158,156,15.1486,1.4028,13.7459,10.7894,69.676439,board,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,board,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
24,psychoanalytic_dialogues,2010-2025,international,terms_unigram,1043,11121,186,574,17.8332,5.1614,12.6718,3.4584,66.287391,international,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,international,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
25,psychoanalytic_dialogues,2010-2025,supervisor,terms_unigram,1043,11121,155,200,14.861,1.7984,13.0626,8.2623,65.964141,supervisor,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,supervisor,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
26,psychoanalytic_dialogues,2010-2025,psychoanalyst,terms_unigram,1043,11121,169,419,16.2033,3.7676,12.4356,4.3045,63.866802,psychoanalyst,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychoanalyst,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
27,psychoanalytic_dialogues,2010-2025,nyu,terms_unigram,1043,11121,141,86,13.5187,0.7733,12.7454,17.427,63.16392,nyu,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,nyu,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
30,psychoanalytic_dialogues,2010-2025,white,terms_unigram,1043,11121,151,232,14.4775,2.0861,12.3913,6.9418,62.252539,white,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,white,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
31,psychoanalytic_dialogues,2010-2025,social,terms_unigram,1043,11121,210,947,20.1342,8.5154,11.6188,2.3668,62.182206,social,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,social,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
32,psychoanalytic_dialogues,2010-2025,gender,terms_unigram,1043,11121,153,287,14.6692,2.5807,12.0885,5.6879,60.889303,gender,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,gender,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
33,psychoanalytic_dialogues,2010-2025,journal,terms_unigram,1043,11121,164,468,15.7239,4.2083,11.5156,3.7406,58.798122,journal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,journal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
34,psychoanalytic_dialogues,2010-2025,published,terms_unigram,1043,11121,174,596,16.6826,5.3592,11.3234,3.1165,58.48302,published,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,published,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
35,psychoanalytic_dialogues,2010-2025,personal,terms_unigram,1043,11121,188,790,18.0249,7.1037,10.9213,2.5403,57.246432,personal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,personal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
36,psychoanalytic_dialogues,2010-2025,routledge,terms_unigram,1043,11121,125,71,11.9847,0.6384,11.3462,18.6991,54.873556,routledge,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,routledge,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
37,psychoanalytic_dialogues,2010-2025,mitchell,terms_unigram,1043,11121,123,107,11.7929,0.9621,10.8308,12.2389,52.207319,mitchell,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mitchell,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
39,psychoanalytic_dialogues,2010-2025,psychologist,terms_unigram,1043,11121,118,107,11.3135,0.9621,10.3514,11.7434,49.470499,psychologist,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychologist,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
40,psychoanalytic_dialogues,2010-2025,self,terms_unigram,1043,11121,202,1125,19.3672,10.116,9.2512,1.9167,49.153601,self,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,self,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
41,psychoanalytic_dialogues,2010-2025,northern,terms_unigram,1043,11121,112,89,10.7383,0.8003,9.938,13.391,46.980626,northern,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,northern,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
43,psychoanalytic_dialogues,2010-2025,psy,terms_unigram,1043,11121,105,52,10.0671,0.4676,9.5995,21.408,44.766825,psy,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psy,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
46,psychoanalytic_dialogues,2010-2025,editorial,terms_unigram,1043,11121,102,128,9.7795,1.151,8.6285,8.4977,39.99079,editorial,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,editorial,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
47,psychoanalytic_dialogues,2010-2025,president,terms_unigram,1043,11121,102,160,9.7795,1.4387,8.3408,6.8035,38.657175,president,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,president,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
48,psychoanalytic_dialogues,2010-2025,national,terms_unigram,1043,11121,106,211,10.163,1.8973,8.2657,5.3644,38.624108,national,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,national,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
49,psychoanalytic_dialogues,2010-2025,subjectivity,terms_unigram,1043,11121,109,253,10.4506,2.275,8.1756,4.6017,38.429473,subjectivity,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,subjectivity,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
50,psychoanalytic_dialogues,2010-2025,director,terms_unigram,1043,11121,107,239,10.2589,2.1491,8.1098,4.7817,37.97106,director,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,director,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
51,psychoanalytic_dialogues,2010-2025,founding,terms_unigram,1043,11121,94,81,9.0125,0.7284,8.2841,12.3525,37.724827,founding,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,founding,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
52,psychoanalytic_dialogues,2010-2025,graduate,terms_unigram,1043,11121,96,114,9.2042,1.0251,8.1791,8.9785,37.41716,graduate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,graduate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
57,psychoanalytic_dialogues,2010-2025,race,terms_unigram,1043,11121,89,79,8.5331,0.7104,7.8227,11.9933,35.200706,race,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,race,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
58,psychoanalytic_dialogues,2010-2025,dissociation,terms_unigram,1043,11121,91,144,8.7248,1.2948,7.43,6.7458,33.59682,dissociation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,dissociation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
59,psychoanalytic_dialogues,2010-2025,response,terms_unigram,1043,11121,121,513,11.6012,4.6129,6.9883,2.5207,33.571729,response,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,response,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
60,psychoanalytic_dialogues,2010-2025,sexuality,terms_unigram,1043,11121,115,465,11.0259,4.1813,6.8446,2.6433,32.536462,sexuality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,sexuality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
61,psychoanalytic_dialogues,2010-2025,political,terms_unigram,1043,11121,97,271,9.3001,2.4368,6.8633,3.8258,31.467845,political,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,political,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
62,psychoanalytic_dialogues,2010-2025,massachusetts,terms_unigram,1043,11121,87,164,8.3413,1.4747,6.8666,5.6666,30.74424,massachusetts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,massachusetts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
63,psychoanalytic_dialogues,2010-2025,american,terms_unigram,1043,11121,143,848,13.7105,7.6252,6.0852,1.8017,30.242492,american,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,american,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
64,psychoanalytic_dialogues,2010-2025,space,terms_unigram,1043,11121,107,436,10.2589,3.9205,6.3384,2.6237,29.677023,space,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,space,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
65,psychoanalytic_dialogues,2010-2025,culture,terms_unigram,1043,11121,101,373,9.6836,3.354,6.3296,2.8951,29.274182,culture,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,culture,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
66,psychoanalytic_dialogues,2010-2025,adjunct,terms_unigram,1043,11121,76,69,7.2867,0.6204,6.6662,11.7262,28.956785,adjunct,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,adjunct,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
69,psychoanalytic_dialogues,2010-2025,teaches,terms_unigram,1043,11121,70,37,6.7114,0.3327,6.3787,20.0281,27.19038,teaches,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,teaches,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
70,psychoanalytic_dialogues,2010-2025,living,terms_unigram,1043,11121,88,281,8.4372,2.5268,5.9104,3.3492,26.529857,living,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,living,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
71,psychoanalytic_dialogues,2010-2025,serves,terms_unigram,1043,11121,80,187,7.6702,1.6815,5.9887,4.5738,26.316944,serves,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,serves,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
73,psychoanalytic_dialogues,2010-2025,community,terms_unigram,1043,11121,87,306,8.3413,2.7516,5.5898,3.0413,25.027292,community,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,community,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
74,psychoanalytic_dialogues,2010-2025,racial,terms_unigram,1043,11121,67,65,6.4238,0.5845,5.8393,10.9785,24.638962,racial,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,racial,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
75,psychoanalytic_dialogues,2010-2025,cultural,terms_unigram,1043,11121,95,416,9.1083,3.7407,5.3677,2.4427,24.499917,cultural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,cultural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
76,psychoanalytic_dialogues,2010-2025,collective,terms_unigram,1043,11121,71,120,6.8073,1.079,5.7282,6.3212,24.4978,collective,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,collective,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
77,psychoanalytic_dialogues,2010-2025,co-editor,terms_unigram,1043,11121,62,15,5.9444,0.1349,5.8095,42.9567,24.069588,co-editor,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,co-editor,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
78,psychoanalytic_dialogues,2010-2025,alanson,terms_unigram,1043,11121,65,57,6.232,0.5125,5.7195,12.1354,23.962643,alanson,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,alanson,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
79,psychoanalytic_dialogues,2010-2025,dialogue,terms_unigram,1043,11121,84,310,8.0537,2.7875,5.2662,2.8992,23.395766,dialogue,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,dialogue,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
81,psychoanalytic_dialogues,2010-2025,writing,terms_unigram,1043,11121,91,416,8.7248,3.7407,4.9842,2.3404,22.537324,writing,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,writing,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
82,psychoanalytic_dialogues,2010-2025,shared,terms_unigram,1043,11121,78,260,7.4784,2.3379,5.1405,3.2103,22.461183,shared,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,shared,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
83,psychoanalytic_dialogues,2010-2025,family,terms_unigram,1043,11121,93,452,8.9166,4.0644,4.8522,2.2013,22.044993,family,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,family,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
84,psychoanalytic_dialogues,2010-2025,iarpp,terms_unigram,1043,11121,57,10,5.465,0.0899,5.3751,58.3393,21.825226,iarpp,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,iarpp,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
88,psychoanalytic_dialogues,2010-2025,award,terms_unigram,1043,11121,61,78,5.8485,0.7014,5.1471,8.3462,21.242931,award,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,award,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
90,psychoanalytic_dialogues,2010-2025,intersubjective,terms_unigram,1043,11121,74,251,7.0949,2.257,4.8379,3.1557,20.887693,intersubjective,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,intersubjective,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
91,psychoanalytic_dialogues,2010-2025,lives,terms_unigram,1043,11121,76,282,7.2867,2.5357,4.7509,2.8849,20.637115,lives,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,lives,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
92,psychoanalytic_dialogues,2010-2025,therapeutic,terms_unigram,1043,11121,171,1385,16.395,12.4539,3.9411,1.3187,20.286782,therapeutic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,therapeutic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
94,psychoanalytic_dialogues,2010-2025,impact,terms_unigram,1043,11121,100,579,9.5877,5.2064,4.3814,1.8475,20.220511,impact,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,impact,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
95,psychoanalytic_dialogues,2010-2025,violence,terms_unigram,1043,11121,68,195,6.5197,1.7534,4.7662,3.7327,20.180664,violence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,violence,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
96,psychoanalytic_dialogues,2010-2025,world,terms_unigram,1043,11121,164,1321,15.7239,11.8784,3.8454,1.3261,19.634634,world,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,world,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
97,psychoanalytic_dialogues,2010-2025,psychotherapist,terms_unigram,1043,11121,58,83,5.5609,0.7463,4.8145,7.4637,19.631493,psychotherapist,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychotherapist,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
98,psychoanalytic_dialogues,2010-2025,explore,terms_unigram,1043,11121,83,395,7.9578,3.5518,4.406,2.2492,19.522069,explore,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,explore,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
99,psychoanalytic_dialogues,2010-2025,shame,terms_unigram,1043,11121,64,164,6.1361,1.4747,4.6615,4.1771,19.458732,shame,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,shame,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
100,psychoanalytic_dialogues,2010-2025,consultant,terms_unigram,1043,11121,55,66,5.2733,0.5935,4.6798,8.8911,18.837754,consultant,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,consultant,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
1,psychoanalytic_psychology,1970-1989,implications,terms_unigram,123,12041,27,804,21.9512,6.6772,15.274,3.3196,50.896202,implications,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,implications,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
