article_id,journal_key,journal_title_config,journal_title_crossref,publisher_family,article_url,doi,year,publication_date,volume,issue_number,pages,title,authors,article_type,crossref_subjects,abstract_text,n_keywords,keyword_extraction_status,keyword_source,source_file,title_raw,title_clean_initial,doi_norm,source_issue_url,journal_title,online_publication_date,in_scope_year
10.1080/10503307.2025.2494272,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2494272,10.1080/10503307.2025.2494272,2026,2026-4-3,36.0,3,471-483,"Facial attractiveness increases the likelihood of choosing a psychotherapist, irrespective of sexual preferences and perceived trustworthiness",Antonio Olivera-La Rosa; Alessandro Ansani; Marco Viola; Marco Marini,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,"Facial attractiveness increases the likelihood of choosing a psychotherapist, irrespective of sexual preferences and perceived trustworthiness","Facial attractiveness increases the likelihood of choosing a psychotherapist, irrespective of sexual preferences and perceived trustworthiness",10.1080/10503307.2025.2494272,,psychotherapy_research,,False
10.1080/10503307.2025.2501239,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2501239,10.1080/10503307.2025.2501239,2026,2026-4-3,36.0,3,533-546,Young adult vulnerability and parental responsiveness in attachment-based family therapy for LGBTQ+ young adults and their nonaccepting parents,Shira Katz; Rotem Boruchovitz-Zamir; Eran Bar-Kalifa; Gary M. Diamond,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Young adult vulnerability and parental responsiveness in attachment-based family therapy for LGBTQ+ young adults and their nonaccepting parents,Young adult vulnerability and parental responsiveness in attachment-based family therapy for LGBTQ+ young adults and their nonaccepting parents,10.1080/10503307.2025.2501239,,psychotherapy_research,,False
10.1080/10503307.2025.2504465,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2504465,10.1080/10503307.2025.2504465,2026,2026-4-3,36.0,3,615-626,Mastery and motivational clarification as mediators of cognitive behavioral therapy versus exposure-based cognitive behavioral therapy for depression,Agnete Dyresen; Juan Martín Gómez-Penedo; Anna Babl; Martin grosse Holtforth,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Mastery and motivational clarification as mediators of cognitive behavioral therapy versus exposure-based cognitive behavioral therapy for depression,Mastery and motivational clarification as mediators of cognitive behavioral therapy versus exposure-based cognitive behavioral therapy for depression,10.1080/10503307.2025.2504465,,psychotherapy_research,,False
10.1080/10503307.2025.2494270,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2494270,10.1080/10503307.2025.2494270,2026,2026-4-3,36.0,3,559-569,How to interpret correlational process-outcome effect sizes in psychotherapy: a meta-analytic benchmark study,Juan Martín Gómez Penedo; Christoph Flückiger,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,How to interpret correlational process-outcome effect sizes in psychotherapy: a meta-analytic benchmark study,How to interpret correlational process-outcome effect sizes in psychotherapy: a meta-analytic benchmark study,10.1080/10503307.2025.2494270,,psychotherapy_research,,False
10.1080/10503307.2025.2506650,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2506650,10.1080/10503307.2025.2506650,2026,2026-4-3,36.0,3,484-499,"The association between therapist internal relational models, professional self-doubt, and coping strategies and the process and outcome of psychotherapy",C. F. Jacobsen; L. Igra; S. Lunn; K.-I. Karstoft; J. Nielsen; L. Lauritzen; F. Falkenström; S. Poulsen,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,"The association between therapist internal relational models, professional self-doubt, and coping strategies and the process and outcome of psychotherapy","The association between therapist internal relational models, professional self-doubt, and coping strategies and the process and outcome of psychotherapy",10.1080/10503307.2025.2506650,,psychotherapy_research,,False
10.1080/10503307.2025.2500506,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2500506,10.1080/10503307.2025.2500506,2026,2026-4-3,36.0,3,518-532,Group climate temporally precedes member improvement in emotional cultivation groups for youth,Li-Fei Wang; Dennis M. Kivlighan; Meifen Wei; Evelyn Yan Yi Koay; Chia-Yi Ho,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Group climate temporally precedes member improvement in emotional cultivation groups for youth,Group climate temporally precedes member improvement in emotional cultivation groups for youth,10.1080/10503307.2025.2500506,,psychotherapy_research,,False
10.1080/10503307.2025.2506653,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2506653,10.1080/10503307.2025.2506653,2026,2026-4-3,36.0,3,500-517,Group Leader and Member Here-and-now Focus and Therapeutic Factors: A Linguistic Inquiry and Word Count Analysis,Rayna D. Markin; Dennis M. Kivlighan; Cheri Marmarosh; Sabrina Ge; David Kealy; Paul L. Hewitt,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Group Leader and Member Here-and-now Focus and Therapeutic Factors: A Linguistic Inquiry and Word Count Analysis,Group Leader and Member Here-and-now Focus and Therapeutic Factors: A Linguistic Inquiry and Word Count Analysis,10.1080/10503307.2025.2506653,,psychotherapy_research,,False
10.1080/10503307.2025.2517567,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2517567,10.1080/10503307.2025.2517567,2026,2026-5-19,36.0,4,643-657,Targeted Learning for Optimal Patient Assignment to Psychotherapy,Veera K. Malkki; Suoma E. Saarni; Wolfgang Lutz; Tom H. Rosenström,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Targeted Learning for Optimal Patient Assignment to Psychotherapy,Targeted Learning for Optimal Patient Assignment to Psychotherapy,10.1080/10503307.2025.2517567,,psychotherapy_research,,False
10.1080/10503307.2025.2519574,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2519574,10.1080/10503307.2025.2519574,2026,2026-5-19,36.0,4,774-784,Dynamic expectancies: The independent role of within-person change in outcome expectancy in predicting overall treatment outcomes in psychotherapy for depression,Liron Rozenkrantz; Oleksandr Laskorunskyi; Sigal Zilcha-Mano; Itai Dattner,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Dynamic expectancies: The independent role of within-person change in outcome expectancy in predicting overall treatment outcomes in psychotherapy for depression,Dynamic expectancies: The independent role of within-person change in outcome expectancy in predicting overall treatment outcomes in psychotherapy for depression,10.1080/10503307.2025.2519574,,psychotherapy_research,,False
10.1080/10503307.2025.2494747,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2494747,10.1080/10503307.2025.2494747,2026,2026-4-3,36.0,3,547-558,Reinventing fatherhood -exploring men' experiences of participating in emotion-focused skills training,Nadia Ansar; Signe Hjelen Stige; Selma Marie Pedersen Engeset; Benedicte Nilsen; Elisabeth Schanche; Aslak Hjeltnes,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Reinventing fatherhood -exploring men' experiences of participating in emotion-focused skills training,Reinventing fatherhood -exploring men' experiences of participating in emotion-focused skills training,10.1080/10503307.2025.2494747,,psychotherapy_research,,False
10.1080/10503307.2025.2500504,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2500504,10.1080/10503307.2025.2500504,2026,2026-4-3,36.0,3,594-614,The usefulness of combining topic modelling and statistical analysis to investigate the therapeutic process: A single case study,Davide Liccione; Luisa Siciliano,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,The usefulness of combining topic modelling and statistical analysis to investigate the therapeutic process: A single case study,The usefulness of combining topic modelling and statistical analysis to investigate the therapeutic process: A single case study,10.1080/10503307.2025.2500504,,psychotherapy_research,,False
10.1080/10503307.2025.2522390,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2522390,10.1080/10503307.2025.2522390,2026,2026-5-19,36.0,4,732-743,"Target validation in dialectical behavior therapy skills group: Emotion regulation, mindfulness, and distress tolerance as mediators of outcome",Maya E. Amestoy; Tahira Gulamani; Amanda A. Uliaszek,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,"Target validation in dialectical behavior therapy skills group: Emotion regulation, mindfulness, and distress tolerance as mediators of outcome","Target validation in dialectical behavior therapy skills group: Emotion regulation, mindfulness, and distress tolerance as mediators of outcome",10.1080/10503307.2025.2522390,,psychotherapy_research,,False
10.1080/10503307.2025.2517560,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2517560,10.1080/10503307.2025.2517560,2026,2026-5-19,36.0,4,810-828,Profiles of mentalizing in individuals with antisocial behavior: comparing state- and trait-mentalizing,Brenda de Wit-de Visser; Madeleine J.N. Rijckmans; Jeroen K. Vermunt; Matthijs J.W. Hamakers; Arno van Dam,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Profiles of mentalizing in individuals with antisocial behavior: comparing state- and trait-mentalizing,Profiles of mentalizing in individuals with antisocial behavior: comparing state- and trait-mentalizing,10.1080/10503307.2025.2517560,,psychotherapy_research,,False
10.1080/10503307.2025.2528029,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2528029,10.1080/10503307.2025.2528029,2026,2026-5-19,36.0,4,658-673,Using latent profile analysis of clinical microskills to predict alliance and outcome of cognitive behavioral therapy,Jana Schaffrath; Miriam I. Hehlmann; Fabienne Mink; Danilo Moggia; Wolfgang Lutz,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Using latent profile analysis of clinical microskills to predict alliance and outcome of cognitive behavioral therapy,Using latent profile analysis of clinical microskills to predict alliance and outcome of cognitive behavioral therapy,10.1080/10503307.2025.2528029,,psychotherapy_research,,False
10.1080/10503307.2025.2521779,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2521779,10.1080/10503307.2025.2521779,2026,2026-5-19,36.0,4,785-796,When and Under What Circumstances Does Neuroticism Change in the Unified Protocol?,Nicole E. Stumpp; Matthew W. Southward; Alexandra Hines; Madeline L. Kushner; Carmen Schäuffele; Martina Fruhbauerova; Eric Bridges; Abrar Rahman; Shannon Sauer-Zavala,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,When and Under What Circumstances Does Neuroticism Change in the Unified Protocol?,When and Under What Circumstances Does Neuroticism Change in the Unified Protocol?,10.1080/10503307.2025.2521779,,psychotherapy_research,,False
10.1080/10503307.2025.2521792,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2521792,10.1080/10503307.2025.2521792,2026,2026-5-19,36.0,4,674-688,Identification of Potential Therapist “Missteps” in the Context of Engagement in Public Mental Health Services: Analysis of Digital Recordings and Key Informant Validation,Hyun Seon Park; Kimberly D. Becker; Wendy Chu; Kendal Reeder; Carolina Lechuga; Jonathan K. Ahuna; Eleanor Wu; Lanalle Darden; Rosalyn Williams; Rosana Serrano; Bruce F. Chorpita,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Identification of Potential Therapist “Missteps” in the Context of Engagement in Public Mental Health Services: Analysis of Digital Recordings and Key Informant Validation,Identification of Potential Therapist “Missteps” in the Context of Engagement in Public Mental Health Services: Analysis of Digital Recordings and Key Informant Validation,10.1080/10503307.2025.2521792,,psychotherapy_research,,False
10.1080/10503307.2025.2524518,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2524518,10.1080/10503307.2025.2524518,2026,2026-5-19,36.0,4,702-716,Development and Initial Validation of the Therapist Ambiguity Intolerance Scale: Evidence Based on Multilevel Data and Analyses,Hui Xu; Zhijin Hou; Jiajia Zhu; Lan Zhang,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Development and Initial Validation of the Therapist Ambiguity Intolerance Scale: Evidence Based on Multilevel Data and Analyses,Development and Initial Validation of the Therapist Ambiguity Intolerance Scale: Evidence Based on Multilevel Data and Analyses,10.1080/10503307.2025.2524518,,psychotherapy_research,,False
10.1080/10503307.2025.2522386,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2522386,10.1080/10503307.2025.2522386,2026,2026-5-19,36.0,4,717-731,Psychometric evaluation of the emotion-focused therapy version of person-centered and experiential psychotherapy scale: A measure of therapist adherence and competence,Marina Monteiro; Robert Elliott; Daniela Nogueira; Edgar Mesquita; Carla Cunha,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Psychometric evaluation of the emotion-focused therapy version of person-centered and experiential psychotherapy scale: A measure of therapist adherence and competence,Psychometric evaluation of the emotion-focused therapy version of person-centered and experiential psychotherapy scale: A measure of therapist adherence and competence,10.1080/10503307.2025.2522386,,psychotherapy_research,,False
10.1080/10503307.2025.2523480,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2523480,10.1080/10503307.2025.2523480,2026,2026-5-19,36.0,4,744-759,"Contextual schema therapy for social anxiety and depression symptoms—A two sessions, online, group randomized trial",Simona Stefan; Paula Stroian; Liviu-Andrei Fodor; Matu Silviu; Diana Nechita; Daniel Mătiță; Mircea Mustățea; Alice Ioana; Ancuta Tamas; Eckhard Roediger,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,"Contextual schema therapy for social anxiety and depression symptoms—A two sessions, online, group randomized trial","Contextual schema therapy for social anxiety and depression symptoms—A two sessions, online, group randomized trial",10.1080/10503307.2025.2523480,,psychotherapy_research,,False
10.1080/10503307.2025.2528031,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2528031,10.1080/10503307.2025.2528031,2026,2026-5-19,36.0,4,689-701,The problematic impressions of therapy scale: a transtheoretical measure of negative patient experience in psychotherapy,James McCollum; Xu Li; George Silberschatz; David Kealy; Juan Martin Gomez Penedo,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,The problematic impressions of therapy scale: a transtheoretical measure of negative patient experience in psychotherapy,The problematic impressions of therapy scale: a transtheoretical measure of negative patient experience in psychotherapy,10.1080/10503307.2025.2528031,,psychotherapy_research,,False
10.1080/10503307.2025.2517555,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2517555,10.1080/10503307.2025.2517555,2026,2026-5-19,36.0,4,797-809,A Network Approach to Exploring Effects of Self-Stigma Intervention in Serious Mental Illness,Natasha A. Tonge; Natasha Benfer; Clayton Brown; Amy Drapalski; Alicia Lucksted,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,A Network Approach to Exploring Effects of Self-Stigma Intervention in Serious Mental Illness,A Network Approach to Exploring Effects of Self-Stigma Intervention in Serious Mental Illness,10.1080/10503307.2025.2517555,,psychotherapy_research,,False
10.1080/10503307.2025.2523479,psychotherapy_research,Psychotherapy Research,Psychotherapy Research,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/10503307.2025.2523479,10.1080/10503307.2025.2523479,2026,2026-5-19,36.0,4,760-773,Hope predicts long-term well-being following cognitive behavioral therapy for anxiety and related disorders,Laura J. Long; Nicole D. Cardona; Audrey Hey; Julián Moreno; David H. Barlow; Todd J. Farchione,journal-article,,,0,no_keywords_found,,psychotherapy_journals_articles.csv,Hope predicts long-term well-being following cognitive behavioral therapy for anxiety and related disorders,Hope predicts long-term well-being following cognitive behavioral therapy for anxiety and related disorders,10.1080/10503307.2025.2523479,,psychotherapy_research,,False
