rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family
207,deutsch helene deutsch,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
208,congress international psycho-analytical,3,20,16,0.295,5423,pending,ijpa_high_frequency_recon,
209,institute psycho-analysis london,3,20,18,0.332,5423,pending,ijpa_high_frequency_recon,
210,marjorie brierley marjorie,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
211,brierley marjorie brierley,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
212,requirements shall consist,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
213,shall consist clinical,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
214,consist clinical record,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
215,carry conviction recommended,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
216,conviction recommended length,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
217,recommended length exceed,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
218,typescript quarto ample,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
219,left-hand margin must,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
220,margin must triplicate,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
221,must triplicate sent,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
222,nature therapeutic action,3,20,8,0.148,5423,pending,ijpa_high_frequency_recon,technique_process
223,all copies submitted,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
224,copies submitted become,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
225,submitted become ipso,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
226,become ipso facto,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
227,ipso facto property,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
228,new york psychoanalytic,3,20,14,0.258,5423,pending,ijpa_high_frequency_recon,
229,lampl-de groot jeanne,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
230,groot jeanne lampl-de,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
231,detailed clinical material,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
232,runninghead news notes,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
233,three theory sexuality,3,20,14,0.258,5423,pending,ijpa_high_frequency_recon,body_sexuality
234,submitted any year,3,20,13,0.24,5423,pending,ijpa_high_frequency_recon,
235,ralph greenson ralph,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
236,greenson ralph greenson,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
237,life death instincts,3,20,14,0.258,5423,pending,ijpa_high_frequency_recon,
238,harold stewart harold,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
239,stewart harold stewart,3,20,10,0.184,5423,pending,ijpa_high_frequency_recon,
240,david tuckett david,3,20,15,0.277,5423,pending,ijpa_high_frequency_recon,
241,tuckett david tuckett,3,20,15,0.277,5423,pending,ijpa_high_frequency_recon,
242,ahumada jorge ahumada,3,20,11,0.203,5423,pending,ijpa_high_frequency_recon,
243,version accepted august,3,20,20,0.369,5423,pending,ijpa_high_frequency_recon,
244,journal abnormal psychology,3,19,4,0.074,5423,pending,ijpa_high_frequency_recon,
245,between internal external,3,19,19,0.35,5423,pending,ijpa_high_frequency_recon,
246,both analyst patient,3,19,19,0.35,5423,pending,ijpa_high_frequency_recon,
247,sending language format,3,19,19,0.35,5423,pending,ijpa_high_frequency_recon,language_narrative_meaning
248,language format etc,3,19,19,0.35,5423,pending,ijpa_high_frequency_recon,language_narrative_meaning
249,institute all copies,3,19,19,0.35,5423,pending,ijpa_high_frequency_recon,
250,facto property institute,3,19,19,0.35,5423,pending,ijpa_high_frequency_recon,
