year,issue_label,item_type,title,url,keyword,keyword_raw,keyword_norm,keyword_final
2015,1/2015 vol. 172,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality
2015,1/2015 vol. 172,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder
2015,1/2015 vol. 172,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2015,1/2015 vol. 172,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2015,1/2015 vol. 172,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2015,1/2015 vol. 172,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir
2015,1/2015 vol. 172,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par
2015,1/2015 vol. 172,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par
2015,1/2015 vol. 172,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów
2015,1/2015 vol. 172,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty
2015,1/2015 vol. 172,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2015,1/2015 vol. 172,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny
2015,1/2015 vol. 172,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wykorzystanie-maski-w-terapii-pacjentow-z-przewleklymi-halucynacjami-sluchowymi,62635,0,1.html",schizofrenia,schizofrenia,schizofrenia,schizofrenia
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wykorzystanie-maski-w-terapii-pacjentow-z-przewleklymi-halucynacjami-sluchowymi,62635,0,1.html",przewlekłe hlucynacje słuchowe,przewlekłe hlucynacje słuchowe,przewlekłe hlucynacje słuchowe,przewlekłe hlucynacje słuchowe
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wykorzystanie-maski-w-terapii-pacjentow-z-przewleklymi-halucynacjami-sluchowymi,62635,0,1.html",terapia z użyciem maski i Avatara,terapia z użyciem maski i Avatara,terapia z użyciem maski i Avatara,terapia z użyciem maski i Avatara
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Monodrama-jako-specyficzna-interwencja-w-leczeniu-halucynacji-sluchowych,62141,0,1.html",monodrama,monodrama,monodrama,monodrama
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Monodrama-jako-specyficzna-interwencja-w-leczeniu-halucynacji-sluchowych,62141,0,1.html",halucnacje słuchowe,halucnacje słuchowe,halucnacje słuchowe,halucnacje słuchowe
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-w-superwizji-klinicznej,63294,0,1.html",psychodrama,psychodrama,psychodrama,psychodrama
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodrama-w-superwizji-klinicznej,63294,0,1.html",superwizja kliniczna,superwizja kliniczna,superwizja kliniczna,superwizja kliniczna
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Problem-granic-w-procesie-superwizyjnym-,63295,0,1.html",superwizja,superwizja,superwizja,superwizja
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Problem-granic-w-procesie-superwizyjnym-,63295,0,1.html",relacja pomiędzy superwizorem a superwizantem,relacja pomiędzy superwizorem a superwizantem,relacja pomiędzy superwizorem a superwizantem,relacja pomiędzy superwizorem a superwizantem
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Problem-granic-w-procesie-superwizyjnym-,63295,0,1.html",granice w relacji superwizyjnej,granice w relacji superwizyjnej,granice w relacji superwizyjnej,granice w relacji superwizyjnej
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Sytuacja-pacjenta-jako-sytuacja-graniczna,62115,0,1.html",Jaspers,Jaspers,Jaspers,Jaspers
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Sytuacja-pacjenta-jako-sytuacja-graniczna,62115,0,1.html",sytuacja graniczna,sytuacja graniczna,sytuacja graniczna,sytuacja graniczna
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Sytuacja-pacjenta-jako-sytuacja-graniczna,62115,0,1.html",cierpienie,cierpienie,cierpienie,cierpienie
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Style-radzenia-sobie-ze-stresem-samoocena-i-nadzieja-na-sukces-u-osob-w-okresie-poznej,63293,0,1.html",radzenie sobie ze stresem,radzenie sobie ze stresem,radzenie sobie ze stresem,radzenie sobie ze stresem
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Style-radzenia-sobie-ze-stresem-samoocena-i-nadzieja-na-sukces-u-osob-w-okresie-poznej,63293,0,1.html",nadzieja na sukces,nadzieja na sukces,nadzieja na sukces,nadzieja na sukces
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Style-radzenia-sobie-ze-stresem-samoocena-i-nadzieja-na-sukces-u-osob-w-okresie-poznej,63293,0,1.html",bilans życia,bilans życia,bilans życia,bilans życia
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Historia-jako-zrodlo-nieswiadomych-cierpien,61662,0,1.html",historia,historia,historia,historia
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Historia-jako-zrodlo-nieswiadomych-cierpien,61662,0,1.html",trauma,trauma,trauma,trauma
2016,1/2016 vol. 176,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Historia-jako-zrodlo-nieswiadomych-cierpien,61662,0,1.html",psychoanaliza,psychoanaliza,psychoanaliza,psychoanaliza
2016,1/2016 vol. 176,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline
2016,1/2016 vol. 176,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality
2016,1/2016 vol. 176,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder
2016,1/2016 vol. 176,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2016,1/2016 vol. 176,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2016,1/2016 vol. 176,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2016,1/2016 vol. 176,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir
2016,1/2016 vol. 176,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par
2016,1/2016 vol. 176,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par
2016,1/2016 vol. 176,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów
2016,1/2016 vol. 176,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty
2016,1/2016 vol. 176,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2016,1/2016 vol. 176,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny
2016,1/2016 vol. 176,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-zaburzen-obrazu-ciala-w-anoreksji-i-bulimii-psychicznej-podejscie-integracyjne,67704,0,1.html",psychoterapia,psychoterapia,psychoterapia,psychoterapia
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-zaburzen-obrazu-ciala-w-anoreksji-i-bulimii-psychicznej-podejscie-integracyjne,67704,0,1.html",Bulimia,Bulimia,Bulimia,Bulimia
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-zaburzen-obrazu-ciala-w-anoreksji-i-bulimii-psychicznej-podejscie-integracyjne,67704,0,1.html",anoreksja,anoreksja,anoreksja,anoreksja
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rola-metaprzekonan-w-podtrzymywaniu-objawow-lekowych-na-przykladzie-pacjenta-z-diagnoza,67699,0,1.html",uogólnione zaburzenie lękowe,uogólnione zaburzenie lękowe,uogólnione zaburzenie lękowe,uogólnione zaburzenie lękowe
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rola-metaprzekonan-w-podtrzymywaniu-objawow-lekowych-na-przykladzie-pacjenta-z-diagnoza,67699,0,1.html",meta przekonania,meta przekonania,meta przekonania,meta przekonania
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Rola-metaprzekonan-w-podtrzymywaniu-objawow-lekowych-na-przykladzie-pacjenta-z-diagnoza,67699,0,1.html",zamartwianie się,zamartwianie się,zamartwianie się,zamartwianie się
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Symptomy-zaburzen-zdrowia-psychicznego-a-wczesne-nieadaptacyjne-schematy-ocena-zaleznosci,69656,0,1.html",zdrowie psychiczne,zdrowie psychiczne,zdrowie psychiczne,zdrowie psychiczne
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Symptomy-zaburzen-zdrowia-psychicznego-a-wczesne-nieadaptacyjne-schematy-ocena-zaleznosci,69656,0,1.html",wczesne nieadaptacyjne schematy,wczesne nieadaptacyjne schematy,wczesne nieadaptacyjne schematy,wczesne nieadaptacyjne schematy
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Symptomy-zaburzen-zdrowia-psychicznego-a-wczesne-nieadaptacyjne-schematy-ocena-zaleznosci,69656,0,1.html",symptomy zaburzeń zdrowia,symptomy zaburzeń zdrowia,symptomy zaburzeń zdrowia,symptomy zaburzeń zdrowia
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-poznawczo-behawioralna-w-leczeniu-objawow-niewyjasnionych-medycznie-Skutecznosc,69468,0,1.html",objawy niewyjaśnione medycznie,objawy niewyjaśnione medycznie,objawy niewyjaśnione medycznie,objawy niewyjaśnione medycznie
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-poznawczo-behawioralna-w-leczeniu-objawow-niewyjasnionych-medycznie-Skutecznosc,69468,0,1.html",terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-poznawczo-behawioralna-w-leczeniu-objawow-niewyjasnionych-medycznie-Skutecznosc,69468,0,1.html",choroby psychosomatyczne,choroby psychosomatyczne,choroby psychosomatyczne,choroby psychosomatyczne
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ryzyko-falszywych-wspomnien-w-trakcie-psychoterapii-i-innych-oddzialywan-psychologicznych,68746,0,1.html",psychoterapia,psychoterapia,psychoterapia,psychoterapia
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ryzyko-falszywych-wspomnien-w-trakcie-psychoterapii-i-innych-oddzialywan-psychologicznych,68746,0,1.html",syndrom fałszywych wspomnień,syndrom fałszywych wspomnień,syndrom fałszywych wspomnień,syndrom fałszywych wspomnień
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ocena-porady-edukacyjnej-pod-katem-mozliwosci-obnizenia-poziomu-depresyjnosci-Przebieg,69644,0,1.html",profilaktyka depresji,profilaktyka depresji,profilaktyka depresji,profilaktyka depresji
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ocena-porady-edukacyjnej-pod-katem-mozliwosci-obnizenia-poziomu-depresyjnosci-Przebieg,69644,0,1.html",obszary zadowolenia,obszary zadowolenia,obszary zadowolenia,obszary zadowolenia
2017,1/2017 vol. 180,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ocena-porady-edukacyjnej-pod-katem-mozliwosci-obnizenia-poziomu-depresyjnosci-Przebieg,69644,0,1.html",konsultacja,konsultacja,konsultacja,konsultacja
2017,1/2017 vol. 180,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline
2017,1/2017 vol. 180,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality
2017,1/2017 vol. 180,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder
2017,1/2017 vol. 180,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2017,1/2017 vol. 180,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2017,1/2017 vol. 180,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2017,1/2017 vol. 180,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir
2017,1/2017 vol. 180,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par
2017,1/2017 vol. 180,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par
2017,1/2017 vol. 180,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów
2017,1/2017 vol. 180,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty
2017,1/2017 vol. 180,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2017,1/2017 vol. 180,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny
2017,1/2017 vol. 180,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Nowe-trendy-w-psychoterapii-Znaczenie-perspektywy-czasowej-w-obszarze-zdrowia-psychicznego,82723,0,1.html",perspektywa czasowa,perspektywa czasowa,perspektywa czasowa,perspektywa czasowa
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Nowe-trendy-w-psychoterapii-Znaczenie-perspektywy-czasowej-w-obszarze-zdrowia-psychicznego,82723,0,1.html",interwencje terapeutyczne,interwencje terapeutyczne,interwencje terapeutyczne,interwencje terapeutyczne
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Nowe-trendy-w-psychoterapii-Znaczenie-perspektywy-czasowej-w-obszarze-zdrowia-psychicznego,82723,0,1.html",psychoterapia,psychoterapia,psychoterapia,psychoterapia
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-I-Przeglad-teorii,89670,0,1.html",uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-I-Przeglad-teorii,89670,0,1.html",teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-II-Przeglad-teorii,89722,0,1.html",uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu,uzależnienie od alkoholu
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Uzaleznienie-od-alkoholu-w-swietle-teorii-psychodynamicznych-Czesc-II-Przeglad-teorii,89722,0,1.html",teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne,teorie psychodynamiczne
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Cos-bylo-puste-i-sie-wypelnilo-psychoterapia-indywidualna-pacjenta-uzaleznionego,82720,0,1.html",uzależnienie,uzależnienie,uzależnienie,uzależnienie
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Cos-bylo-puste-i-sie-wypelnilo-psychoterapia-indywidualna-pacjenta-uzaleznionego,82720,0,1.html",analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna,analiza egzystencjalna
2018,1/2018 vol. 184,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/-Cos-bylo-puste-i-sie-wypelnilo-psychoterapia-indywidualna-pacjenta-uzaleznionego,82720,0,1.html",izolacja więzienna,izolacja więzienna,izolacja więzienna,izolacja więzienna
