rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
168,need,1,704,555,10.234,5423,pending,ijpa_high_frequency_recon,,need,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
169,psycho-analytical,1,703,393,7.247,5423,pending,ijpa_high_frequency_recon,,psycho-analytical,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
170,love,1,703,349,6.436,5423,pending,ijpa_high_frequency_recon,,love,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
171,following,1,702,619,11.414,5423,pending,ijpa_high_frequency_recon,,following,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
172,contribution,1,695,401,7.394,5423,pending,ijpa_high_frequency_recon,,contribution,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
173,behaviour,1,693,428,7.892,5423,pending,ijpa_high_frequency_recon,,behaviour,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
174,come,1,692,530,9.773,5423,pending,ijpa_high_frequency_recon,,come,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
175,little,1,687,482,8.888,5423,pending,ijpa_high_frequency_recon,,little,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
177,attention,1,681,603,11.119,5423,pending,ijpa_high_frequency_recon,,attention,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
178,social,1,678,421,7.763,5423,pending,ijpa_high_frequency_recon,culture_social_ethics,social,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
179,found,1,677,570,10.511,5423,pending,ijpa_high_frequency_recon,,found,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
180,model,1,676,364,6.712,5423,pending,ijpa_high_frequency_recon,,model,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
181,neurosis,1,671,349,6.436,5423,pending,ijpa_high_frequency_recon,,neurosis,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
182,phenomena,1,668,466,8.593,5423,pending,ijpa_high_frequency_recon,,phenomena,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
183,que,1,660,107,1.973,5423,pending,ijpa_high_frequency_recon,,que,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
184,literature,1,658,528,9.736,5423,pending,ijpa_high_frequency_recon,,literature,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
185,great,1,652,532,9.81,5423,pending,ijpa_high_frequency_recon,,great,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
186,attempt,1,651,540,9.958,5423,pending,ijpa_high_frequency_recon,,attempt,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
187,sexuality,1,645,255,4.702,5423,pending,ijpa_high_frequency_recon,body_sexuality,sexuality,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
188,theories,1,644,406,7.487,5423,pending,ijpa_high_frequency_recon,,theories,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
189,given,1,641,570,10.511,5423,pending,ijpa_high_frequency_recon,,given,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
190,means,1,640,531,9.792,5423,pending,ijpa_high_frequency_recon,,means,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
191,infantile,1,637,364,6.712,5423,pending,ijpa_high_frequency_recon,,infantile,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
192,countertransference,1,636,326,6.011,5423,pending,ijpa_high_frequency_recon,transference_countertransference,countertransference,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
193,psychotic,1,634,300,5.532,5423,pending,ijpa_high_frequency_recon,,psychotic,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
194,primary,1,631,399,7.358,5423,pending,ijpa_high_frequency_recon,,primary,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
195,others,1,625,528,9.736,5423,pending,ijpa_high_frequency_recon,,others,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
196,although,1,622,545,10.05,5423,pending,ijpa_high_frequency_recon,,although,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
197,yet,1,620,544,10.031,5423,pending,ijpa_high_frequency_recon,,yet,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
198,therefore,1,619,524,9.663,5423,pending,ijpa_high_frequency_recon,,therefore,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
199,relations,1,612,407,7.505,5423,pending,ijpa_high_frequency_recon,,relations,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
200,factors,1,612,397,7.321,5423,pending,ijpa_high_frequency_recon,,factors,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
201,international,1,609,351,6.472,5423,pending,ijpa_high_frequency_recon,,international,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
202,superego,1,604,257,4.739,5423,pending,ijpa_high_frequency_recon,,superego,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
203,still,1,603,501,9.238,5423,pending,ijpa_high_frequency_recon,,still,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
204,field,1,603,397,7.321,5423,pending,ijpa_high_frequency_recon,relational_intersubjective,field,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
205,association,1,601,340,6.27,5423,pending,ijpa_high_frequency_recon,,association,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
206,oedipus,1,600,244,4.499,5423,pending,ijpa_high_frequency_recon,,oedipus,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
207,drive,1,599,319,5.882,5423,pending,ijpa_high_frequency_recon,,drive,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
208,street,1,597,564,10.4,5423,pending,ijpa_high_frequency_recon,,street,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
209,take,1,596,518,9.552,5423,pending,ijpa_high_frequency_recon,,take,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
210,always,1,594,494,9.109,5423,pending,ijpa_high_frequency_recon,,always,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
211,formation,1,593,328,6.048,5423,pending,ijpa_high_frequency_recon,,formation,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
212,person,1,591,417,7.689,5423,pending,ijpa_high_frequency_recon,,person,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
213,words,1,590,420,7.745,5423,pending,ijpa_high_frequency_recon,,words,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
214,past,1,588,389,7.173,5423,pending,ijpa_high_frequency_recon,,past,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
215,people,1,586,421,7.763,5423,pending,ijpa_high_frequency_recon,,people,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
216,cannot,1,583,494,9.109,5423,pending,ijpa_high_frequency_recon,,cannot,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
217,interest,1,579,467,8.611,5423,pending,ijpa_high_frequency_recon,,interest,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
218,feelings,1,578,395,7.284,5423,pending,ijpa_high_frequency_recon,,feelings,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
219,fantasy,1,575,283,5.219,5423,pending,ijpa_high_frequency_recon,,fantasy,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
220,final,1,570,524,9.663,5423,pending,ijpa_high_frequency_recon,,final,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
221,capacity,1,568,421,7.763,5423,pending,ijpa_high_frequency_recon,,capacity,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
222,klein,1,567,268,4.942,5423,pending,ijpa_high_frequency_recon,,klein,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
223,symptoms,1,564,372,6.86,5423,pending,ijpa_high_frequency_recon,,symptoms,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
224,john,1,561,155,2.858,5423,pending,ijpa_high_frequency_recon,,john,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
225,able,1,560,484,8.925,5423,pending,ijpa_high_frequency_recon,,able,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
226,normal,1,559,366,6.749,5423,pending,ijpa_high_frequency_recon,,normal,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
227,position,1,559,410,7.56,5423,pending,ijpa_high_frequency_recon,,position,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
228,central,1,558,454,8.372,5423,pending,ijpa_high_frequency_recon,,central,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
229,congress,1,552,297,5.477,5423,pending,ijpa_high_frequency_recon,,congress,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
230,idea,1,551,424,7.819,5423,pending,ijpa_high_frequency_recon,,idea,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
231,whether,1,551,449,8.28,5423,pending,ijpa_high_frequency_recon,,whether,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
232,forms,1,551,431,7.948,5423,pending,ijpa_high_frequency_recon,,forms,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
233,good,1,547,389,7.173,5423,pending,ijpa_high_frequency_recon,,good,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
234,seems,1,546,464,8.556,5423,pending,ijpa_high_frequency_recon,,seems,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
235,contact,1,543,432,7.966,5423,pending,ijpa_high_frequency_recon,,contact,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
236,special,1,543,415,7.653,5423,pending,ijpa_high_frequency_recon,,special,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
237,know,1,543,439,8.095,5423,pending,ijpa_high_frequency_recon,,know,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
238,think,1,542,422,7.782,5423,pending,ijpa_high_frequency_recon,,think,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
239,robert,1,541,155,2.858,5423,pending,ijpa_high_frequency_recon,,robert,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
240,mechanisms,1,539,346,6.38,5423,pending,ijpa_high_frequency_recon,,mechanisms,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
241,less,1,539,452,8.335,5423,pending,ijpa_high_frequency_recon,,less,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
242,play,1,538,320,5.901,5423,pending,ijpa_high_frequency_recon,,play,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
243,functions,1,538,369,6.804,5423,pending,ijpa_high_frequency_recon,,functions,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
244,result,1,537,461,8.501,5423,pending,ijpa_high_frequency_recon,,result,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
245,method,1,536,323,5.956,5423,pending,ijpa_high_frequency_recon,,method,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
246,childhood,1,532,366,6.749,5423,pending,ijpa_high_frequency_recon,,childhood,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
247,find,1,531,458,8.446,5423,pending,ijpa_high_frequency_recon,,find,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
248,number,1,531,455,8.39,5423,pending,ijpa_high_frequency_recon,,number,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
249,observations,1,530,355,6.546,5423,pending,ijpa_high_frequency_recon,,observations,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
250,particularly,1,527,461,8.501,5423,pending,ijpa_high_frequency_recon,,particularly,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
1,new york,2,889,715,13.185,5423,pending,ijpa_high_frequency_recon,,new york,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
3,final version,2,370,369,6.804,5423,pending,ijpa_high_frequency_recon,,final version,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
4,version accepted,2,363,363,6.694,5423,pending,ijpa_high_frequency_recon,,version accepted,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
5,gmail com,2,357,352,6.491,5423,pending,ijpa_high_frequency_recon,,gmail com,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
6,oedipus complex,2,352,166,3.061,5423,pending,ijpa_high_frequency_recon,,oedipus complex,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
8,acting out,2,347,112,2.065,5423,pending,ijpa_high_frequency_recon,,acting out,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
10,melanie klein,2,306,152,2.803,5423,pending,ijpa_high_frequency_recon,,melanie klein,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
11,relationship between,2,306,253,4.665,5423,pending,ijpa_high_frequency_recon,,relationship between,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
12,sigmund freud,2,302,130,2.397,5423,pending,ijpa_high_frequency_recon,,sigmund freud,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
13,ernest jones,2,299,131,2.416,5423,pending,ijpa_high_frequency_recon,,ernest jones,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
14,object relations,2,291,190,3.504,5423,pending,ijpa_high_frequency_recon,object_relations,object relations,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
15,same time,2,276,259,4.776,5423,pending,ijpa_high_frequency_recon,,same time,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
16,buenos aires,2,269,191,3.522,5423,pending,ijpa_high_frequency_recon,,buenos aires,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
17,anna freud,2,266,127,2.342,5423,pending,ijpa_high_frequency_recon,,anna freud,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
18,projective identification,2,251,125,2.305,5423,pending,ijpa_high_frequency_recon,object_relations,projective identification,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
20,psychic reality,2,227,97,1.789,5423,pending,ijpa_high_frequency_recon,,psychic reality,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
21,accepted publication,2,225,225,4.149,5423,pending,ijpa_high_frequency_recon,,accepted publication,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
23,other hand,2,214,206,3.799,5423,pending,ijpa_high_frequency_recon,,other hand,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
25,international psycho-analytical,2,201,133,2.453,5423,pending,ijpa_high_frequency_recon,,international psycho-analytical,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
26,between two,2,185,176,3.245,5423,pending,ijpa_high_frequency_recon,,between two,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
27,edward glover,2,175,43,0.793,5423,pending,ijpa_high_frequency_recon,,edward glover,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
28,pointed out,2,172,159,2.932,5423,pending,ijpa_high_frequency_recon,,pointed out,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
31,thomas ogden,2,166,41,0.756,5423,pending,ijpa_high_frequency_recon,,thomas ogden,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
32,street new,2,164,161,2.969,5423,pending,ijpa_high_frequency_recon,,street new,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
33,road london,2,163,161,2.969,5423,pending,ijpa_high_frequency_recon,,road london,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
34,death instinct,2,160,72,1.328,5423,pending,ijpa_high_frequency_recon,,death instinct,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
35,one hand,2,153,151,2.784,5423,pending,ijpa_high_frequency_recon,,one hand,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
37,theory practice,2,150,112,2.065,5423,pending,ijpa_high_frequency_recon,,theory practice,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
38,years ago,2,150,137,2.526,5423,pending,ijpa_high_frequency_recon,,years ago,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
39,mental life,2,149,124,2.287,5423,pending,ijpa_high_frequency_recon,,mental life,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
40,psycho-analytical society,2,148,97,1.789,5423,pending,ijpa_high_frequency_recon,,psycho-analytical society,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
42,rachel blass,2,142,44,0.811,5423,pending,ijpa_high_frequency_recon,,rachel blass,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
43,psychic change,2,140,50,0.922,5423,pending,ijpa_high_frequency_recon,,psychic change,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
44,psychoanalytic society,2,136,88,1.623,5423,pending,ijpa_high_frequency_recon,,psychoanalytic society,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
45,san francisco,2,135,117,2.157,5423,pending,ijpa_high_frequency_recon,,san francisco,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
46,transference neurosis,2,134,77,1.42,5423,pending,ijpa_high_frequency_recon,transference_countertransference,transference neurosis,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
47,international journal,2,132,85,1.567,5423,pending,ijpa_high_frequency_recon,,international journal,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
48,distinction between,2,131,116,2.139,5423,pending,ijpa_high_frequency_recon,,distinction between,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
49,psychoanalytic technique,2,128,72,1.328,5423,pending,ijpa_high_frequency_recon,technique_process,psychoanalytic technique,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
50,defence mechanisms,2,128,79,1.457,5423,pending,ijpa_high_frequency_recon,,defence mechanisms,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
51,pleasure principle,2,127,84,1.549,5423,pending,ijpa_high_frequency_recon,,pleasure principle,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
52,object relationships,2,127,87,1.604,5423,pending,ijpa_high_frequency_recon,object_relations,object relationships,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
53,transference countertransference,2,126,101,1.862,5423,pending,ijpa_high_frequency_recon,transference_countertransference,transference countertransference,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
54,external world,2,125,92,1.696,5423,pending,ijpa_high_frequency_recon,,external world,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
55,los angeles,2,125,110,2.028,5423,pending,ijpa_high_frequency_recon,,los angeles,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
57,psychoanalytic training,2,123,69,1.272,5423,pending,ijpa_high_frequency_recon,,psychoanalytic training,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
58,mental functioning,2,122,95,1.752,5423,pending,ijpa_high_frequency_recon,,mental functioning,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
59,training analysis,2,122,51,0.94,5423,pending,ijpa_high_frequency_recon,,training analysis,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
60,child analysis,2,121,55,1.014,5423,pending,ijpa_high_frequency_recon,development_attachment,child analysis,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
61,otto kernberg,2,120,31,0.572,5423,pending,ijpa_high_frequency_recon,,otto kernberg,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
62,take place,2,117,109,2.01,5423,pending,ijpa_high_frequency_recon,,take place,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
64,york usa,2,116,96,1.77,5423,pending,ijpa_high_frequency_recon,,york usa,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
65,psycho-analytic theory,2,115,78,1.438,5423,pending,ijpa_high_frequency_recon,technique_process,psycho-analytic theory,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
66,common ground,2,115,51,0.94,5423,pending,ijpa_high_frequency_recon,,common ground,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
67,difference between,2,113,103,1.899,5423,pending,ijpa_high_frequency_recon,,difference between,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
68,psycho-analytic treatment,2,113,68,1.254,5423,pending,ijpa_high_frequency_recon,technique_process,psycho-analytic treatment,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
69,john steiner,2,113,29,0.535,5423,pending,ijpa_high_frequency_recon,,john steiner,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
70,defence against,2,111,86,1.586,5423,pending,ijpa_high_frequency_recon,,defence against,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
71,internal objects,2,111,71,1.309,5423,pending,ijpa_high_frequency_recon,object_relations,internal objects,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
72,repetition compulsion,2,110,49,0.904,5423,pending,ijpa_high_frequency_recon,,repetition compulsion,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
73,british psycho-analytical,2,109,67,1.235,5423,pending,ijpa_high_frequency_recon,,british psycho-analytical,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
74,psychoanalytic association,2,109,83,1.531,5423,pending,ijpa_high_frequency_recon,,psychoanalytic association,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
75,primal scene,2,108,46,0.848,5423,pending,ijpa_high_frequency_recon,,primal scene,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
76,michael balint,2,108,29,0.535,5423,pending,ijpa_high_frequency_recon,,michael balint,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
77,therapeutic action,2,104,48,0.885,5423,pending,ijpa_high_frequency_recon,technique_process,therapeutic action,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
78,clinical prize,2,104,31,0.572,5423,pending,ijpa_high_frequency_recon,,clinical prize,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
79,aol com,2,104,102,1.881,5423,pending,ijpa_high_frequency_recon,,aol com,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
80,theory technique,2,103,70,1.291,5423,pending,ijpa_high_frequency_recon,technique_process,theory technique,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
81,clinical experience,2,103,96,1.77,5423,pending,ijpa_high_frequency_recon,,clinical experience,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
82,aires argentina,2,103,74,1.365,5423,pending,ijpa_high_frequency_recon,,aires argentina,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
83,two years,2,102,90,1.66,5423,pending,ijpa_high_frequency_recon,,two years,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
84,relation between,2,102,86,1.586,5423,pending,ijpa_high_frequency_recon,,relation between,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
85,one another,2,102,98,1.807,5423,pending,ijpa_high_frequency_recon,,one another,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
86,robert wallerstein,2,102,27,0.498,5423,pending,ijpa_high_frequency_recon,,robert wallerstein,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
87,death drive,2,102,46,0.848,5423,pending,ijpa_high_frequency_recon,,death drive,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
88,first time,2,101,94,1.733,5423,pending,ijpa_high_frequency_recon,,first time,candidate_concept,kept_for_semantic_review,True,ijpa_candidate_queue,2b_recon_audit_terms,,
