journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file,harvest_file,harvest_year_from_filename
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0207A,IJP,1921,Normal Psychology,T. Hermann,International Journal of Psychoanalysis ,2,,207-209,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0435A,IJP,1921,Sexual Perversions,Felix Boehm,International Journal of Psychoanalysis ,2,,435-436,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0094A,IJP,1921,Aesthetics and Psychology of the Artist,Hanns Sachs,International Journal of Psychoanalysis ,2,,94-95,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0424A,IJP,1921,"An Unanalysed Case Anal Erotism, Occupation and Illness",John Rickman,International Journal of Psychoanalysis ,2,,424-426,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0179A,IJP,1921,The Castration Complex,August Stärcke,International Journal of Psychoanalysis ,2,,179-201,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0001A,IJP,1921,Psycho-Analytical Observations on Tic,S. Ferenczi,International Journal of Psychoanalysis ,2,,1-30,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0225A,IJP,1921,Mysticism and Occultism,Theodor Reik,International Journal of Psychoanalysis ,2,,225-226,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0106A,IJP,1921,Dream Interpretation,Otto Rank,International Journal of Psychoanalysis ,2,,106-110,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0073A,IJP,1921,The Unconscious,Theodor Reik,International Journal of Psychoanalysis ,2,,73-75,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
ijpa,International Journal of Psychoanalysis,IJP,1921,IJP.002.0149A,IJP,1921,The International Psycho-Analytical Press,,International Journal of Psychoanalysis ,2,,149-149,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1921\ijpa_IJP_1921_art_id_IJP._AND_year_1921.json,C:\Users\lkali\Documents\GitHub\andromeda\data_psychoanalytic_core\data\harvest\articles_by_year\ijpa\ijpa_1921_pep_articles_raw.csv,1921
