url,year,volume,issue,doi,keyword_raw,keyword_norm,keyword_pl,keyword_pl_norm,keyword_semantic_auto,keyword_final_clean,keyword_final_polish,,,,,,
"https://www.psychiatriapolska.pl/Functional-polymorphism-of-genes-inactivating-catecholamines-and-emotional-deficits,154306,0,1.html",2010.0,44.0,2.0,,Marta  Stryjecka-Zimmer,marta stryjecka-zimmer,marta stryjecka-zimmer,marta stryjecka-zimmer,marta stryjecka-zimmer,marta stryjecka-zimmer,marta stryjecka-zimmer,,,,,,
"https://www.psychiatriapolska.pl/Functional-polymorphism-of-genes-inactivating-catecholamines-and-emotional-deficits,154306,0,1.html",2010.0,44.0,2.0,,COMT,comt,comt,comt,comt,comt,comt,,,,,,
"https://www.psychiatriapolska.pl/Functional-polymorphism-of-genes-inactivating-catecholamines-and-emotional-deficits,154306,0,1.html",2010.0,44.0,2.0,,MAO-A,mao-a,mao-a,mao-a,mao-a,mao-a,mao-a,,,,,,
"https://www.psychiatriapolska.pl/Functional-polymorphism-of-genes-inactivating-catecholamines-and-emotional-deficits,154306,0,1.html",2010.0,44.0,2.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Neurobiological-expression-of-the-placebo-effect,154307,0,1.html",2010.0,44.0,2.0,,neurobiology,neurobiology,neurobiology,neurobiology,neurobiology,neurobiology,neurobiology,,,,,,
"https://www.psychiatriapolska.pl/Neurobiological-expression-of-the-placebo-effect,154307,0,1.html",2010.0,44.0,2.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Restless-legs-syndrome,154308,0,1.html",2010.0,44.0,2.0,,syndrome restless legs,syndrome restless legs,syndrome restless legs,syndrome restless legs,syndrome restless legs,syndrome restless legs,syndrome restless legs,,,,,,
"https://www.psychiatriapolska.pl/Restless-legs-syndrome,154308,0,1.html",2010.0,44.0,2.0,,sleep,sleep,sleep,sleep,sleep,sleep,sleep,,,,,,
"https://www.psychiatriapolska.pl/Restless-legs-syndrome,154308,0,1.html",2010.0,44.0,2.0,,anxiety,anxiety,anxiety,anxiety,zaburzenia lękowe,zaburzenia lękowe,zaburzenia lękowe,,,,,,
"https://www.psychiatriapolska.pl/Munchausen-syndrome-by-proxy,154309,0,1.html",2010.0,44.0,2.0,,Munchausen syndrome by proxy,munchausen syndrome by proxy,munchausen syndrome by proxy,munchausen syndrome by proxy,munchausen syndrome by proxy,munchausen syndrome by proxy,munchausen syndrome by proxy,,,,,,
"https://www.psychiatriapolska.pl/Patients-opinions-on-services-provided-in-psychiatric-and-neurological-wards-a-comparison,154310,0,1.html",2010.0,44.0,2.0,,quality of care,quality of care,quality of care,quality of care,quality of care,quality of care,quality of care,,,,,,
"https://www.psychiatriapolska.pl/Body-image-among-obese-women-consequences-and-degree-of-body-dissatisfaction-relationship,154311,0,1.html",2010.0,44.0,2.0,,Anna  Brytek-Matera,anna brytek-matera,anna brytek-matera,anna brytek-matera,anna brytek-matera,anna brytek-matera,anna brytek-matera,,,,,,
"https://www.psychiatriapolska.pl/Body-image-among-obese-women-consequences-and-degree-of-body-dissatisfaction-relationship,154311,0,1.html",2010.0,44.0,2.0,,body image dissatisfaction,body image dissatisfaction,body image dissatisfaction,body image dissatisfaction,body image dissatisfaction,body image dissatisfaction,body image dissatisfaction,,,,,,
"https://www.psychiatriapolska.pl/Body-image-among-obese-women-consequences-and-degree-of-body-dissatisfaction-relationship,154311,0,1.html",2010.0,44.0,2.0,,obesity,obesity,obesity,obesity,obesity,obesity,obesity,,,,,,
"https://www.psychiatriapolska.pl/Body-image-among-obese-women-consequences-and-degree-of-body-dissatisfaction-relationship,154311,0,1.html",2010.0,44.0,2.0,,self-esteem,self-esteem,self-esteem,self-esteem,self-esteem,self-esteem,self-esteem,,,,,,
"https://www.psychiatriapolska.pl/Menstrual-dysfunction-in-anorexia-nervosa,154312,0,1.html",2010.0,44.0,2.0,,amenorrhea,amenorrhea,amenorrhea,amenorrhea,amenorrhea,amenorrhea,amenorrhea,,,,,,
"https://www.psychiatriapolska.pl/Menstrual-dysfunction-in-anorexia-nervosa,154312,0,1.html",2010.0,44.0,2.0,,resumption of menses,resumption of menses,resumption of menses,resumption of menses,resumption of menses,resumption of menses,resumption of menses,,,,,,
"https://www.psychiatriapolska.pl/The-need-of-qualitative-research-in-psychiatry,154290,0,1.html",2010.0,44.0,1.0,,Bogdan de Barbaro,bogdan de barbaro,bogdan de barbaro,bogdan de barbaro,bogdan de barbaro,bogdan de barbaro,bogdan de barbaro,,,,,,
"https://www.psychiatriapolska.pl/The-need-of-qualitative-research-in-psychiatry,154290,0,1.html",2010.0,44.0,1.0,,psychiatry,psychiatry,psychiatry,psychiatry,psychiatry,psychiatry,psychiatry,,,,,,
"https://www.psychiatriapolska.pl/The-need-of-qualitative-research-in-psychiatry,154290,0,1.html",2010.0,44.0,1.0,,psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychotherapy,psychotherapy,,,,,,
"https://www.psychiatriapolska.pl/The-need-for-professional-debate-about-PAS,154291,0,1.html",2010.0,44.0,1.0,,parental alienation syndrome (PAS),parental alienation syndrome (pas),parental alienation syndrome (pas),parental alienation syndrome pas ,parental alienation syndrome pas ,parental alienation syndrome pas ,parental alienation syndrome pas,,,,,,
"https://www.psychiatriapolska.pl/The-need-for-professional-debate-about-PAS,154291,0,1.html",2010.0,44.0,1.0,,expertise in custody cases,expertise in custody cases,expertise in custody cases,expertise in custody cases,expertise in custody cases,expertise in custody cases,expertise in custody cases,,,,,,
"https://www.psychiatriapolska.pl/Neuroimmunology-of-bipolar-affective-disorder,154292,0,1.html",2010.0,44.0,1.0,,Agnieszka  Remlinger-Molenda,agnieszka remlinger-molenda,agnieszka remlinger-molenda,agnieszka remlinger-molenda,agnieszka remlinger-molenda,agnieszka remlinger-molenda,agnieszka remlinger-molenda,,,,,,
"https://www.psychiatriapolska.pl/Neuroimmunology-of-bipolar-affective-disorder,154292,0,1.html",2010.0,44.0,1.0,,neuroimmunology,neuroimmunology,neuroimmunology,neuroimmunology,neuroimmunology,neuroimmunology,neuroimmunology,,,,,,
"https://www.psychiatriapolska.pl/Neuroimmunology-of-bipolar-affective-disorder,154292,0,1.html",2010.0,44.0,1.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Neuroimmunology-of-bipolar-affective-disorder,154292,0,1.html",2010.0,44.0,1.0,,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,,,,,,
"https://www.psychiatriapolska.pl/Hypomania-Check-List-HCL-32-hypomania-symptoms-questionnaire-description-and-application,154293,0,1.html",2010.0,44.0,1.0,,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,bipolar affective illness,,,,,,
"https://www.psychiatriapolska.pl/Hypomania-Check-List-HCL-32-hypomania-symptoms-questionnaire-description-and-application,154293,0,1.html",2010.0,44.0,1.0,,prevalence,prevalence,prevalence,prevalence,prevalence,prevalence,prevalence,,,,,,
"https://www.psychiatriapolska.pl/Hypomania-Check-List-HCL-32-hypomania-symptoms-questionnaire-description-and-application,154293,0,1.html",2010.0,44.0,1.0,,hypomania,hypomania,hypomania,hypomania,hypomania,hypomania,hypomania,,,,,,
"https://www.psychiatriapolska.pl/Factor-structure-of-symptoms-in-the-Krakow-Depression-Inventory-KID-IO-C1,154294,0,1.html",2010.0,44.0,1.0,,Krakow Depression Inventory (KID),krakow depression inventory (kid),krakow depression inventory (kid),krakow depression inventory kid ,krakow depression inventory kid ,krakow depression inventory kid ,krakow depression inventory kid,,,,,,
"https://www.psychiatriapolska.pl/Seasonality-of-suicide-in-Poland-Analysis-of-the-Main-Statistical-Office-data-for,154295,0,1.html",2010.0,44.0,1.0,,Wlodzimierz A. Brodniak,wlodzimierz a. brodniak,wlodzimierz a. brodniak,wlodzimierz a brodniak,wlodzimierz a brodniak,wlodzimierz a brodniak,wlodzimierz a brodniak,,,,,,
"https://www.psychiatriapolska.pl/Seasonality-of-suicide-in-Poland-Analysis-of-the-Main-Statistical-Office-data-for,154295,0,1.html",2010.0,44.0,1.0,,suicide,suicide,suicide,suicide,samobójstwo,samobójstwo,samobójstwo,,,,,,
"https://www.psychiatriapolska.pl/Seasonality-of-suicide-in-Poland-Analysis-of-the-Main-Statistical-Office-data-for,154295,0,1.html",2010.0,44.0,1.0,,seasonality,seasonality,seasonality,seasonality,seasonality,seasonality,seasonality,,,,,,
"https://www.psychiatriapolska.pl/Vagus-nerve-stimulation-in-therapy-of-depression-description-of-the-method-and-some,154296,0,1.html",2010.0,44.0,1.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Vagus-nerve-stimulation-in-therapy-of-depression-description-of-the-method-and-some,154296,0,1.html",2010.0,44.0,1.0,,vagus nerve stimulation,vagus nerve stimulation,vagus nerve stimulation,vagus nerve stimulation,vagus nerve stimulation,vagus nerve stimulation,vagus nerve stimulation,,,,,,
"https://www.psychiatriapolska.pl/Group-psychoeducation-in-the-complex-treatment-of-bipolar-disorder-Cracow-experiences,154297,0,1.html",2010.0,44.0,1.0,,Jozef Krzysztof Gierowski,jozef krzysztof gierowski,jozef krzysztof gierowski,jozef krzysztof gierowski,jozef krzysztof gierowski,jozef krzysztof gierowski,jozef krzysztof gierowski,,,,,,
"https://www.psychiatriapolska.pl/Group-psychoeducation-in-the-complex-treatment-of-bipolar-disorder-Cracow-experiences,154297,0,1.html",2010.0,44.0,1.0,,psychoeducation,psychoeducation,psychoeducation,psychoeducation,psychoeducation,psychoeducation,psychoeducation,,,,,,
"https://www.psychiatriapolska.pl/Links-between-duration-and-severity-of-anxiety-and-depressive-symptoms-with-defence,154298,0,1.html",2010.0,44.0,1.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Links-between-duration-and-severity-of-anxiety-and-depressive-symptoms-with-defence,154298,0,1.html",2010.0,44.0,1.0,,coherence,coherence,coherence,coherence,coherence,coherence,coherence,,,,,,
"https://www.psychiatriapolska.pl/Psychiatric-comorbidities-of-psoriasis-pilot-study,154299,0,1.html",2010.0,44.0,1.0,,psoriasis,psoriasis,psoriasis,psoriasis,psoriasis,psoriasis,psoriasis,,,,,,
"https://www.psychiatriapolska.pl/Psychiatric-comorbidities-of-psoriasis-pilot-study,154299,0,1.html",2010.0,44.0,1.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Psychiatric-comorbidities-of-psoriasis-pilot-study,154299,0,1.html",2010.0,44.0,1.0,,anxiety and chronic skin diseases,anxiety and chronic skin diseases,anxiety and chronic skin diseases,anxiety and chronic skin diseases,zaburzenia lękowe,zaburzenia lękowe,zaburzenia lękowe,,,,,,
"https://www.psychiatriapolska.pl/Biomarkers-of-alcohol-abuse-Part-I-Traditional-biomarkers-and-their-interpretation,154300,0,1.html",2010.0,44.0,1.0,,Slawomir Dariusz Szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,,,,,,
"https://www.psychiatriapolska.pl/Biomarkers-of-alcohol-abuse-Part-II-New-biomarkers-and-their-interpretation,154301,0,1.html",2010.0,44.0,1.0,,Slawomir Dariusz Szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,slawomir dariusz szajda,,,,,,
"https://www.psychiatriapolska.pl/International-Classification-of-Mental-Health-Care-ICMHC-description-and-application,154278,0,1.html",2009.0,43.0,6.0,,psychiatry,psychiatry,psychiatry,psychiatry,psychiatry,psychiatry,psychiatry,,,,,,
"https://www.psychiatriapolska.pl/International-Classification-of-Mental-Health-Care-ICMHC-description-and-application,154278,0,1.html",2009.0,43.0,6.0,,mental health services,mental health services,mental health services,mental health services,mental health services,mental health services,mental health services,,,,,,
"https://www.psychiatriapolska.pl/International-Classification-of-Mental-Health-Care-ICMHC-description-and-application,154278,0,1.html",2009.0,43.0,6.0,,evaluation,evaluation,evaluation,evaluation,evaluation,evaluation,evaluation,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,Aleksandra  Wislowska-Stanek,aleksandra wislowska-stanek,aleksandra wislowska-stanek,aleksandra wislowska-stanek,aleksandra wislowska-stanek,aleksandra wislowska-stanek,aleksandra wislowska-stanek,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,serotonin,serotonin,serotonin,serotonin,serotonin,serotonin,serotonin,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,GABA,gaba,gaba,gaba,gaba,gaba,gaba,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,PTSD,ptsd,ptsd,ptsd,ptsd,ptsd,ptsd,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,D-cycloserine,d-cycloserine,d-cycloserine,d-cycloserine,d-cycloserine,d-cycloserine,d-cycloserine,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,endocannabinoid receptor agonists,endocannabinoid receptor agonists,endocannabinoid receptor agonists,endocannabinoid receptor agonists,endocannabinoid receptor agonists,endocannabinoid receptor agonists,endocannabinoid receptor agonists,,,,,,
"https://www.psychiatriapolska.pl/Extinction-of-emotional-response-as-a-novel-approach-of-pharmacotherapy-of-anxiety,154279,0,1.html",2009.0,43.0,6.0,,glucocorticosteroids,glucocorticosteroids,glucocorticosteroids,glucocorticosteroids,glucocorticosteroids,glucocorticosteroids,glucocorticosteroids,,,,,,
"https://www.psychiatriapolska.pl/Stigma-and-discrimination-towards-people-with-schizophrenia-a-survey-of-studies-and,154280,0,1.html",2009.0,43.0,6.0,,stigma,stigma,stigma,stigma,stigma,stigma,stigma,,,,,,
"https://www.psychiatriapolska.pl/Stigma-and-discrimination-towards-people-with-schizophrenia-a-survey-of-studies-and,154280,0,1.html",2009.0,43.0,6.0,,stereotypes,stereotypes,stereotypes,stereotypes,stereotypes,stereotypes,stereotypes,,,,,,
"https://www.psychiatriapolska.pl/Stigma-and-discrimination-towards-people-with-schizophrenia-a-survey-of-studies-and,154280,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Theoretical-background-for-the-metacognitive-training-for-schizophrenia,154281,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Theoretical-background-for-the-metacognitive-training-for-schizophrenia,154281,0,1.html",2009.0,43.0,6.0,,metacognition,metacognition,metacognition,metacognition,metacognition,metacognition,metacognition,,,,,,
"https://www.psychiatriapolska.pl/The-metacognitive-training-for-schizophrenia-patients-description-of-method-and-experiences,154282,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/The-metacognitive-training-for-schizophrenia-patients-description-of-method-and-experiences,154282,0,1.html",2009.0,43.0,6.0,,metacognition,metacognition,metacognition,metacognition,metacognition,metacognition,metacognition,,,,,,
"https://www.psychiatriapolska.pl/The-metacognitive-training-for-schizophrenia-patients-description-of-method-and-experiences,154282,0,1.html",2009.0,43.0,6.0,,cognitive-behavioural therapy,cognitive-behavioural therapy,cognitive-behavioural therapy,cognitive-behavioural therapy,cognitive-behavioural therapy,cognitive-behavioural therapy,cognitive-behavioural therapy,,,,,,
"https://www.psychiatriapolska.pl/The-participation-of-patients-with-schizophrenia-in-psychoeducation-the-analysis,154283,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/The-participation-of-patients-with-schizophrenia-in-psychoeducation-the-analysis,154283,0,1.html",2009.0,43.0,6.0,,psychoeducation,psychoeducation,psychoeducation,psychoeducation,psychoeducation,psychoeducation,psychoeducation,,,,,,
"https://www.psychiatriapolska.pl/Frequency-of-subjectively-assessed-symptoms-of-sexual-dysfunction-and-sexual-disorders,154284,0,1.html",2009.0,43.0,6.0,,Mona Abd El Aal,mona abd el aal,mona abd el aal,mona abd el aal,mona abd el aal,mona abd el aal,mona abd el aal,,,,,,
"https://www.psychiatriapolska.pl/Frequency-of-subjectively-assessed-symptoms-of-sexual-dysfunction-and-sexual-disorders,154284,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Transsexualism-or-delusions-of-sex-change-Avoiding-misdiagnosis,154285,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Transsexualism-or-delusions-of-sex-change-Avoiding-misdiagnosis,154285,0,1.html",2009.0,43.0,6.0,,transsexualism,transsexualism,transsexualism,transsexualism,transsexualism,transsexualism,transsexualism,,,,,,
"https://www.psychiatriapolska.pl/Female-to-male-transsexual-s-stereotype-among-university-men-and-women-on-the-basis,154286,0,1.html",2009.0,43.0,6.0,,Julia  Kruk-Jeromin,julia kruk-jeromin,julia kruk-jeromin,julia kruk-jeromin,julia kruk-jeromin,julia kruk-jeromin,julia kruk-jeromin,,,,,,
"https://www.psychiatriapolska.pl/Female-to-male-transsexual-s-stereotype-among-university-men-and-women-on-the-basis,154286,0,1.html",2009.0,43.0,6.0,,transsexualism,transsexualism,transsexualism,transsexualism,transsexualism,transsexualism,transsexualism,,,,,,
"https://www.psychiatriapolska.pl/Female-to-male-transsexual-s-stereotype-among-university-men-and-women-on-the-basis,154286,0,1.html",2009.0,43.0,6.0,,stereotyping,stereotyping,stereotyping,stereotyping,stereotyping,stereotyping,stereotyping,,,,,,
"https://www.psychiatriapolska.pl/Abdominal-dystonia-in-a-patient-with-schizophrenia-a-case-report,154288,0,1.html",2009.0,43.0,6.0,,Hubert M. Wichowicz,hubert m. wichowicz,hubert m. wichowicz,hubert m wichowicz,hubert m wichowicz,hubert m wichowicz,hubert m wichowicz,,,,,,
"https://www.psychiatriapolska.pl/Abdominal-dystonia-in-a-patient-with-schizophrenia-a-case-report,154288,0,1.html",2009.0,43.0,6.0,,Katarzyna  Jakuszkowiak-Wojten,katarzyna jakuszkowiak-wojten,katarzyna jakuszkowiak-wojten,katarzyna jakuszkowiak-wojten,katarzyna jakuszkowiak-wojten,katarzyna jakuszkowiak-wojten,katarzyna jakuszkowiak-wojten,,,,,,
"https://www.psychiatriapolska.pl/Abdominal-dystonia-in-a-patient-with-schizophrenia-a-case-report,154288,0,1.html",2009.0,43.0,6.0,,Wieslaw J. Cubala,wieslaw j. cubala,wieslaw j. cubala,wieslaw j cubala,wieslaw j cubala,wieslaw j cubala,wieslaw j cubala,,,,,,
"https://www.psychiatriapolska.pl/Abdominal-dystonia-in-a-patient-with-schizophrenia-a-case-report,154288,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Results-of-a-Polish-national-survey-physician-s-opinions-on-the-physical-health-of,154289,0,1.html",2009.0,43.0,6.0,,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizophrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Sleep-disturbances-cause-or-result-of-depression,154268,0,1.html",2009.0,43.0,5.0,,insomnia,insomnia,insomnia,insomnia,insomnia,insomnia,insomnia,,,,,,
"https://www.psychiatriapolska.pl/Sleep-disturbances-cause-or-result-of-depression,154268,0,1.html",2009.0,43.0,5.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Sleep-disturbances-cause-or-result-of-depression,154268,0,1.html",2009.0,43.0,5.0,,circadian rhythm disorder,circadian rhythm disorder,circadian rhythm disorder,circadian rhythm disorder,circadian rhythm disorder,circadian rhythm disorder,circadian rhythm disorder,,,,,,
"https://www.psychiatriapolska.pl/Similarities-and-differences-between-depression-and-epilepsy-a-comparison-trial,154269,0,1.html",2009.0,43.0,5.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Similarities-and-differences-between-depression-and-epilepsy-a-comparison-trial,154269,0,1.html",2009.0,43.0,5.0,,epilepsy,epilepsy,epilepsy,epilepsy,epilepsy,epilepsy,epilepsy,,,,,,
"https://www.psychiatriapolska.pl/Similarities-and-differences-between-depression-and-epilepsy-a-comparison-trial,154269,0,1.html",2009.0,43.0,5.0,,comparison,comparison,comparison,comparison,comparison,comparison,comparison,,,,,,
"https://www.psychiatriapolska.pl/Electroconvulsive-treatment-and-phenomenon-of-kindling-in-depression,154270,0,1.html",2009.0,43.0,5.0,,depression,depression,depression,depression,depression,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Electroconvulsive-treatment-and-phenomenon-of-kindling-in-depression,154270,0,1.html",2009.0,43.0,5.0,,ECT,ect,ect,ect,ect,ect,ect,,,,,,
"https://www.psychiatriapolska.pl/Electroconvulsive-treatment-and-phenomenon-of-kindling-in-depression,154270,0,1.html",2009.0,43.0,5.0,,kindling,kindling,kindling,kindling,kindling,kindling,kindling,,,,,,
"https://www.psychiatriapolska.pl/Electroconvulsive-treatment-and-phenomenon-of-kindling-in-depression,154270,0,1.html",2009.0,43.0,5.0,,experimental and clinical investigations,experimental and clinical investigations,experimental and clinical investigations,experimental and clinical investigations,experimental and clinical investigations,experimental and clinical investigations,experimental and clinical investigations,,,,,,
"https://www.psychiatriapolska.pl/Cognitive-behavior-therapy-for-late-life-generalized-anxiety-disorder-literature,154272,0,1.html",2009.0,43.0,5.0,,generalized anxiety,generalized anxiety,generalized anxiety,generalized anxiety,zaburzenia lękowe,zaburzenia lękowe,zaburzenia lękowe,,,,,,
"https://www.psychiatriapolska.pl/Cognitive-behavior-therapy-for-late-life-generalized-anxiety-disorder-literature,154272,0,1.html",2009.0,43.0,5.0,,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,cognitive-behavioral therapy,,,,,,
"https://www.psychiatriapolska.pl/Panic-disorder-and-gender-of-patients-versus-the-presence-of-profound-psychological,154273,0,1.html",2009.0,43.0,5.0,,gender,gender,gender,gender,gender,gender,gender,,,,,,
"https://www.psychiatriapolska.pl/Panic-disorder-and-gender-of-patients-versus-the-presence-of-profound-psychological,154273,0,1.html",2009.0,43.0,5.0,,trauma,trauma,trauma,trauma,trauma,trauma,trauma,,,,,,
"https://www.psychiatriapolska.pl/Wind-phobia-ancraophobia-as-an-example-of-simple-phobia-The-case-report-,154274,0,1.html",2009.0,43.0,5.0,,wind phobia (ancraophobia),wind phobia (ancraophobia),wind phobia (ancraophobia),wind phobia ancraophobia ,wind phobia ancraophobia ,wind phobia ancraophobia ,wind phobia ancraophobia,,,,,,
"https://www.psychiatriapolska.pl/Wind-phobia-ancraophobia-as-an-example-of-simple-phobia-The-case-report-,154274,0,1.html",2009.0,43.0,5.0,,pathogenesis,pathogenesis,pathogenesis,pathogenesis,pathogenesis,pathogenesis,pathogenesis,,,,,,
"https://www.psychiatriapolska.pl/A-case-of-ketamine-dependence,154275,0,1.html",2009.0,43.0,5.0,,Robert Teodor Hese,robert teodor hese,robert teodor hese,robert teodor hese,robert teodor hese,robert teodor hese,robert teodor hese,,,,,,
"https://www.psychiatriapolska.pl/A-case-of-ketamine-dependence,154275,0,1.html",2009.0,43.0,5.0,,ketamine,ketamine,ketamine,ketamine,ketamine,ketamine,ketamine,,,,,,
"https://www.psychiatriapolska.pl/A-case-of-ketamine-dependence,154275,0,1.html",2009.0,43.0,5.0,,dependence,dependence,dependence,dependence,dependence,dependence,dependence,,,,,,
"https://www.psychiatriapolska.pl/Double-diagnosis-and-forensic-psychiatric-opinion,154276,0,1.html",2009.0,43.0,5.0,,forensic psychiatric opinion,forensic psychiatric opinion,forensic psychiatric opinion,forensic psychiatric opinion,forensic psychiatric opinion,forensic psychiatric opinion,forensic psychiatric opinion,,,,,,
"https://www.psychiatriapolska.pl/New-legal-regulations-concerning-appointment-of-forensic-experts-in-legal-incapacity,154277,0,1.html",2009.0,43.0,5.0,,forensic physicians (experts),forensic physicians (experts),forensic physicians (experts),forensic physicians experts ,forensic physicians experts ,forensic physicians experts ,forensic physicians experts,,,,,,
"https://www.psychiatriapolska.pl/Psychiatric-epidemiology-recent-advances,154259,0,1.html",2009.0,43.0,4.0,,Monika  Kantorska-Janiec,monika kantorska-janiec,monika kantorska-janiec,monika kantorska-janiec,monika kantorska-janiec,monika kantorska-janiec,monika kantorska-janiec,,,,,,
"https://www.psychiatriapolska.pl/Psychiatric-epidemiology-recent-advances,154259,0,1.html",2009.0,43.0,4.0,,prevalence of psychiatric disorders,prevalence of psychiatric disorders,prevalence of psychiatric disorders,prevalence of psychiatric disorders,prevalence of psychiatric disorders,prevalence of psychiatric disorders,prevalence of psychiatric disorders,,,,,,
"https://www.psychiatriapolska.pl/Akathisia-diagnosis-pathophysiology-and-therapy,154260,0,1.html",2009.0,43.0,4.0,,akathisia,akathisia,akathisia,akathisia,akathisia,akathisia,akathisia,,,,,,
"https://www.psychiatriapolska.pl/Akathisia-diagnosis-pathophysiology-and-therapy,154260,0,1.html",2009.0,43.0,4.0,,history,history,history,history,history,history,history,,,,,,
"https://www.psychiatriapolska.pl/Akathisia-diagnosis-pathophysiology-and-therapy,154260,0,1.html",2009.0,43.0,4.0,,course,course,course,course,course,course,course,,,,,,
"https://www.psychiatriapolska.pl/Akathisia-diagnosis-pathophysiology-and-therapy,154260,0,1.html",2009.0,43.0,4.0,,diagnosis,diagnosis,diagnosis,diagnosis,diagnosis,diagnosis,diagnosis,,,,,,
"https://www.psychiatriapolska.pl/Akathisia-diagnosis-pathophysiology-and-therapy,154260,0,1.html",2009.0,43.0,4.0,,treatment,treatment,treatment,treatment,treatment,treatment,treatment,,,,,,
"https://www.psychiatriapolska.pl/Some-questions-about-the-essence-of-delusions-in-the-light-of-recent-neurobiological,154261,0,1.html",2009.0,43.0,4.0,,psychosis,psychosis,psychosis,psychosis,psychosis,psychosis,psychosis,,,,,,
"https://www.psychiatriapolska.pl/Some-questions-about-the-essence-of-delusions-in-the-light-of-recent-neurobiological,154261,0,1.html",2009.0,43.0,4.0,,delusion,delusion,delusion,delusion,delusion,delusion,delusion,,,,,,
"https://www.psychiatriapolska.pl/Some-questions-about-the-essence-of-delusions-in-the-light-of-recent-neurobiological,154261,0,1.html",2009.0,43.0,4.0,,neurobiology,neurobiology,neurobiology,neurobiology,neurobiology,neurobiology,neurobiology,,,,,,
